model_key,ground_truth_species,predicted_species,count
gpt_5_4,Magnolia acuminata,Cornus florida,2
gpt_5_4,Magnolia acuminata,Pyrus calleryana,2
gpt_5_4,Nyssa sylvatica,Prunus serotina,2
gpt_5_4,Nyssa sylvatica,Pyrus calleryana,2
gpt_5_4,Nyssa sylvatica,Tilia americana,2
gpt_5_4,Pinus rigida,Picea glauca,2
gpt_5_4,Pinus strobus,Picea glauca,2
gpt_5_4,Platanus occidentalis,Fagus grandifolia,2
gpt_5_4,Platanus occidentalis,Ostrya virginiana,2
gpt_5_4,Platanus occidentalis,Quercus rubra,2
gpt_5_4,Platanus occidentalis,Tilia americana,2
gpt_5_4,Populus grandidentata,Populus deltoides,2
gpt_5_4,Prunus pensylvanica,Castanea dentata,2
gpt_5_4,Prunus serotina,Betula lenta,2
gpt_5_4,Prunus virginiana,Lonicera morrowii,2
gpt_5_4,Prunus virginiana,Pyrus calleryana,2
gpt_5_4,Pyrus calleryana,Quercus alba,2
gpt_5_4,Quercus alba,Cornus florida,2
gpt_5_4,Quercus bicolor,Pinus rigida,2
gpt_5_4,Quercus bicolor,Pinus strobus,2
gpt_5_4,Quercus bicolor,Quercus rubra,2
gpt_5_4,Quercus macrocarpa,Acer platanoides,2
gpt_5_4,Quercus macrocarpa,Tilia americana,2
gpt_5_4,Quercus muehlenbergii,Acer saccharinum,2
gpt_5_4,Quercus muehlenbergii,Quercus alba,2
gpt_5_4,Quercus muehlenbergii,Quercus rubra,2
gpt_5_4,Quercus palustris,Pinus strobus,2
gpt_5_4,Quercus palustris,Quercus velutina,2
gpt_5_4,Quercus rubra,Acer saccharum,2
gpt_5_4,Quercus rubra,Gleditsia triacanthos,2
gpt_5_4,Quercus rubra,Quercus bicolor,2
gpt_5_4,Quercus velutina,Cornus amomum,2
gpt_5_4,Quercus velutina,Fraxinus americana,2
gpt_5_4,Quercus velutina,Quercus rubra,2
gpt_5_4,Quercus velutina,Ulmus rubra,2
gpt_5_4,Rhus aromatica,Viburnum opulus,2
gpt_5_4,Rhus copallinum,Cornus amomum,2
gpt_5_4,Robinia pseudoacacia,Carya ovata,2
gpt_5_4,Robinia pseudoacacia,Fraxinus americana,2
gpt_5_4,Salix nigra,Ostrya virginiana,2
gpt_5_4,Sambucus racemosa,Fraxinus pennsylvanica,2
gpt_5_4,Sassafras albidum,Ailanthus altissima,2
gpt_5_4,Sassafras albidum,Cornus florida,2
gpt_5_4,Sassafras albidum,Tilia americana,2
gpt_5_4,Sorbus americana,Pyrus calleryana,2
gpt_5_4,Staphylea trifolia,Lonicera morrowii,2
gpt_5_4,Thuja occidentalis,Juniperus virginiana,2
gpt_5_4,Ulmus americana,Ulmus rubra,2
gpt_5_4,Ulmus rubra,Fraxinus americana,2
gpt_5_4,Ulmus rubra,Ulmus americana,2
gpt_5_4,Ulmus rubra,Viburnum lantanoides,2
gpt_5_4,Viburnum opulus,Viburnum lantanoides,2
gpt_5_4,Acer negundo,Acer platanoides,1
gpt_5_4,Acer negundo,Aesculus hippocastanum,1
gpt_5_4,Acer negundo,Cornus amomum,1
gpt_5_4,Acer negundo,Cornus florida,1
gpt_5_4,Acer negundo,Dirca palustris,1
gpt_5_4,Acer negundo,Fraxinus americana,1
gpt_5_4,Acer negundo,Lonicera morrowii,1
gpt_5_4,Acer negundo,Populus deltoides,1
gpt_5_4,Acer negundo,Prunus serotina,1
gpt_5_4,Acer negundo,Pyrus calleryana,1
gpt_5_4,Acer negundo,Sambucus nigra,1
gpt_5_4,Acer negundo,Tilia americana,1
gpt_5_4,Acer nigrum,Cornus florida,1
gpt_5_4,Acer nigrum,Fagus grandifolia,1
gpt_5_4,Acer nigrum,Magnolia acuminata,1
gpt_5_4,Acer nigrum,Pyrus calleryana,1
gpt_5_4,Acer nigrum,Sassafras albidum,1
gpt_5_4,Acer platanoides,Acer negundo,1
gpt_5_4,Acer platanoides,Acer rubrum,1
gpt_5_4,Acer platanoides,Cornus florida,1
gpt_5_4,Acer platanoides,Fraxinus americana,1
gpt_5_4,Acer platanoides,Lonicera morrowii,1
gpt_5_4,Acer platanoides,Quercus bicolor,1
gpt_5_4,Acer rubrum,Acer saccharinum,1
gpt_5_4,Acer rubrum,Ailanthus altissima,1
gpt_5_4,Acer rubrum,Gleditsia triacanthos,1
gpt_5_4,Acer rubrum,Ilex verticillata,1
gpt_5_4,Acer rubrum,Populus tremuloides,1
gpt_5_4,Acer rubrum,Quercus bicolor,1
gpt_5_4,Acer saccharinum,Acer negundo,1
gpt_5_4,Acer saccharinum,Acer saccharum,1
gpt_5_4,Acer saccharinum,Carya ovata,1
gpt_5_4,Acer saccharinum,Fraxinus americana,1
gpt_5_4,Acer saccharinum,Populus grandidentata,1
gpt_5_4,Acer saccharinum,Tilia americana,1
gpt_5_4,Acer saccharinum,Ulmus americana,1
gpt_5_4,Acer saccharum,Acer nigrum,1
gpt_5_4,Acer saccharum,Acer rubrum,1
gpt_5_4,Acer saccharum,Betula lenta,1
gpt_5_4,Acer saccharum,Carya ovata,1
gpt_5_4,Acer saccharum,Fraxinus americana,1
gpt_5_4,Acer saccharum,Juglans nigra,1
gpt_5_4,Acer saccharum,Viburnum lantanoides,1
gpt_5_4,Aesculus glabra,Acer saccharum,1
gpt_5_4,Aesculus glabra,Cephalanthus occidentalis,1
gpt_5_4,Aesculus glabra,Cornus florida,1
gpt_5_4,Aesculus glabra,Fagus grandifolia,1
gpt_5_4,Aesculus glabra,Fraxinus americana,1
gpt_5_4,Aesculus glabra,Tilia americana,1
gpt_5_4,Aesculus hippocastanum,Acer saccharum,1
gpt_5_4,Aesculus hippocastanum,Ostrya virginiana,1
gpt_5_4,Aesculus hippocastanum,Platanus occidentalis,1
gpt_5_4,Aesculus hippocastanum,Pyrus calleryana,1
gpt_5_4,Ailanthus altissima,Acer platanoides,1
gpt_5_4,Ailanthus altissima,Acer rubrum,1
gpt_5_4,Ailanthus altissima,Celtis occidentalis,1
gpt_5_4,Ailanthus altissima,Cornus amomum,1
gpt_5_4,Ailanthus altissima,Cornus florida,1
gpt_5_4,Ailanthus altissima,Ginkgo biloba,1
gpt_5_4,Ailanthus altissima,Gleditsia triacanthos,1
gpt_5_4,Ailanthus altissima,Platanus occidentalis,1
gpt_5_4,Ailanthus altissima,Pyrus calleryana,1
gpt_5_4,Ailanthus altissima,Rhus glabra,1
gpt_5_4,Amelanchier arborea,Lonicera morrowii,1
gpt_5_4,Amelanchier arborea,Ostrya virginiana,1
gpt_5_4,Betula alleghaniensis,Castanea dentata,1
gpt_5_4,Betula alleghaniensis,Cornus florida,1
gpt_5_4,Betula alleghaniensis,Juglans nigra,1
gpt_5_4,Betula alleghaniensis,Populus tremuloides,1
gpt_5_4,Betula alleghaniensis,Quercus alba,1
gpt_5_4,Betula alleghaniensis,Tilia americana,1
gpt_5_4,Betula lenta,Prunus serotina,1
gpt_5_4,Carpinus caroliniana,Amelanchier arborea,1
gpt_5_4,Carpinus caroliniana,Cornus florida,1
gpt_5_4,Carpinus caroliniana,Hamamelis virginiana,1
gpt_5_4,Carpinus caroliniana,Lonicera morrowii,1
gpt_5_4,Carpinus caroliniana,Ulmus americana,1
gpt_5_4,Carya cordiformis,Betula lenta,1
gpt_5_4,Carya cordiformis,Cornus amomum,1
gpt_5_4,Carya cordiformis,Juglans cinerea,1
gpt_5_4,Carya cordiformis,Lonicera morrowii,1
gpt_5_4,Carya cordiformis,Magnolia acuminata,1
gpt_5_4,Carya cordiformis,Salix nigra,1
gpt_5_4,Carya laciniosa,Aesculus glabra,1
gpt_5_4,Carya laciniosa,Aesculus hippocastanum,1
gpt_5_4,Carya laciniosa,Betula lenta,1
gpt_5_4,Carya laciniosa,Carya cordiformis,1
gpt_5_4,Carya laciniosa,Carya ovata,1
gpt_5_4,Carya laciniosa,Juglans nigra,1
gpt_5_4,Carya laciniosa,Magnolia acuminata,1
gpt_5_4,Carya laciniosa,Ostrya virginiana,1
gpt_5_4,Carya laciniosa,Quercus alba,1
gpt_5_4,Carya laciniosa,Quercus macrocarpa,1
gpt_5_4,Carya laciniosa,Ulmus rubra,1
gpt_5_4,Carya ovata,Acer saccharinum,1
gpt_5_4,Carya ovata,Aesculus glabra,1
gpt_5_4,Carya ovata,Ailanthus altissima,1
gpt_5_4,Carya ovata,Betula lenta,1
gpt_5_4,Carya ovata,Carpinus caroliniana,1
gpt_5_4,Carya ovata,Cornus amomum,1
gpt_5_4,Castanea dentata,Acer saccharum,1
gpt_5_4,Castanea dentata,Amelanchier arborea,1
gpt_5_4,Castanea dentata,Carya ovata,1
gpt_5_4,Castanea dentata,Nyssa sylvatica,1
gpt_5_4,Castanea dentata,Tilia americana,1
gpt_5_4,Castanea dentata,Toxicodendron radicans,1
gpt_5_4,Celtis occidentalis,Acer saccharum,1
gpt_5_4,Celtis occidentalis,Cornus amomum,1
gpt_5_4,Celtis occidentalis,Gleditsia triacanthos,1
gpt_5_4,Celtis occidentalis,Juglans nigra,1
gpt_5_4,Celtis occidentalis,Tilia americana,1
gpt_5_4,Celtis occidentalis,Ulmus americana,1
gpt_5_4,Cephalanthus occidentalis,Cornus sericea,1
gpt_5_4,Cercis canadensis,Amelanchier arborea,1
gpt_5_4,Cercis canadensis,Cornus florida,1
gpt_5_4,Cercis canadensis,Ostrya virginiana,1
gpt_5_4,Cercis canadensis,Populus deltoides,1
gpt_5_4,Cercis canadensis,Pyrus calleryana,1
gpt_5_4,Cercis canadensis,Robinia pseudoacacia,1
gpt_5_4,Cornus amomum,Lonicera morrowii,1
gpt_5_4,Cornus amomum,Prunus pensylvanica,1
gpt_5_4,Cornus amomum,Viburnum lantanoides,1
gpt_5_4,Cornus florida,Cornus amomum,1
gpt_5_4,Cornus florida,Cornus racemosa,1
gpt_5_4,Cornus florida,Lonicera morrowii,1
gpt_5_4,Cornus florida,Prunus serotina,1
gpt_5_4,Cornus racemosa,Betula lenta,1
gpt_5_4,Cornus racemosa,Cornus sericea,1
gpt_5_4,Cornus sericea,Cornus amomum,1
gpt_5_4,Cornus sericea,Cornus florida,1
gpt_5_4,Cornus sericea,Cornus racemosa,1
gpt_5_4,Cornus sericea,Magnolia acuminata,1
gpt_5_4,Cornus sericea,Sambucus nigra,1
gpt_5_4,Cornus sericea,Toxicodendron radicans,1
gpt_5_4,Dirca palustris,Betula lenta,1
gpt_5_4,Dirca palustris,Fagus grandifolia,1
gpt_5_4,Dirca palustris,Magnolia acuminata,1
gpt_5_4,Dirca palustris,Nyssa sylvatica,1
gpt_5_4,Dirca palustris,Prunus serotina,1
gpt_5_4,Dirca palustris,Tilia americana,1
gpt_5_4,Fagus grandifolia,Acer saccharinum,1
gpt_5_4,Fagus grandifolia,Acer saccharum,1
gpt_5_4,Fagus grandifolia,Ailanthus altissima,1
gpt_5_4,Fagus grandifolia,Carya ovata,1
gpt_5_4,Fagus grandifolia,Magnolia acuminata,1
gpt_5_4,Fagus grandifolia,Populus tremuloides,1
gpt_5_4,Fagus grandifolia,Pyrus calleryana,1
gpt_5_4,Fagus grandifolia,Robinia pseudoacacia,1
gpt_5_4,Fagus grandifolia,Salix nigra,1
gpt_5_4,Fagus grandifolia,Ulmus americana,1
gpt_5_4,Fraxinus americana,Acer platanoides,1
gpt_5_4,Fraxinus americana,Acer saccharinum,1
gpt_5_4,Fraxinus americana,Aesculus glabra,1
gpt_5_4,Fraxinus americana,Fagus grandifolia,1
gpt_5_4,Fraxinus americana,Juglans nigra,1
gpt_5_4,Fraxinus americana,Magnolia acuminata,1
gpt_5_4,Fraxinus americana,Pyrus calleryana,1
gpt_5_4,Fraxinus americana,Quercus alba,1
gpt_5_4,Fraxinus americana,Quercus palustris,1
gpt_5_4,Fraxinus americana,Viburnum lantanoides,1
gpt_5_4,Fraxinus pennsylvanica,Betula lenta,1
gpt_5_4,Fraxinus pennsylvanica,Cornus florida,1
gpt_5_4,Fraxinus pennsylvanica,Fagus grandifolia,1
gpt_5_4,Fraxinus pennsylvanica,Gleditsia triacanthos,1
gpt_5_4,Fraxinus pennsylvanica,Gymnocladus dioicus,1
gpt_5_4,Fraxinus pennsylvanica,Populus tremuloides,1
gpt_5_4,Fraxinus pennsylvanica,Prunus serotina,1
gpt_5_4,Fraxinus pennsylvanica,Robinia pseudoacacia,1
gpt_5_4,Fraxinus pennsylvanica,Yucca filamentosa,1
gpt_5_4,Fraxinus quadrangulata,Acer negundo,1
gpt_5_4,Fraxinus quadrangulata,Aesculus glabra,1
gpt_5_4,Fraxinus quadrangulata,Betula lenta,1
gpt_5_4,Fraxinus quadrangulata,Fraxinus pennsylvanica,1
gpt_5_4,Fraxinus quadrangulata,Lonicera morrowii,1
gpt_5_4,Fraxinus quadrangulata,Ostrya virginiana,1
gpt_5_4,Fraxinus quadrangulata,Sambucus racemosa,1
gpt_5_4,Ginkgo biloba,Acer saccharum,1
gpt_5_4,Ginkgo biloba,Pinus resinosa,1
gpt_5_4,Ginkgo biloba,Pinus strobus,1
gpt_5_4,Ginkgo biloba,Populus tremuloides,1
gpt_5_4,Ginkgo biloba,Tilia americana,1
gpt_5_4,Gleditsia triacanthos,Fraxinus americana,1
gpt_5_4,Gleditsia triacanthos,Gymnocladus dioicus,1
gpt_5_4,Gleditsia triacanthos,Hamamelis virginiana,1
gpt_5_4,Gleditsia triacanthos,Juglans nigra,1
gpt_5_4,Gleditsia triacanthos,Prunus serotina,1
gpt_5_4,Gleditsia triacanthos,Prunus virginiana,1
gpt_5_4,Gymnocladus dioicus,Aesculus glabra,1
gpt_5_4,Gymnocladus dioicus,Carya ovata,1
gpt_5_4,Gymnocladus dioicus,Castanea dentata,1
gpt_5_4,Gymnocladus dioicus,Lindera benzoin,1
gpt_5_4,Gymnocladus dioicus,Prunus serotina,1
gpt_5_4,Gymnocladus dioicus,Robinia pseudoacacia,1
gpt_5_4,Gymnocladus dioicus,Sassafras albidum,1
gpt_5_4,Hamamelis virginiana,Cercis canadensis,1
gpt_5_4,Hamamelis virginiana,Cornus florida,1
gpt_5_4,Hamamelis virginiana,Fagus grandifolia,1
gpt_5_4,Hamamelis virginiana,Magnolia acuminata,1
gpt_5_4,Hamamelis virginiana,Pinus resinosa,1
gpt_5_4,Hamamelis virginiana,Prunus serotina,1
gpt_5_4,Ilex verticillata,Hamamelis virginiana,1
gpt_5_4,Ilex verticillata,Prunus serotina,1
gpt_5_4,Juglans cinerea,Ailanthus altissima,1
gpt_5_4,Juglans cinerea,Castanea dentata,1
gpt_5_4,Juglans cinerea,Fagus grandifolia,1
gpt_5_4,Juglans cinerea,Fraxinus pennsylvanica,1
gpt_5_4,Juglans cinerea,Robinia pseudoacacia,1
gpt_5_4,Juglans cinerea,Toxicodendron radicans,1
gpt_5_4,Juglans nigra,Acer platanoides,1
gpt_5_4,Juglans nigra,Carya cordiformis,1
gpt_5_4,Juglans nigra,Carya laciniosa,1
gpt_5_4,Juglans nigra,Carya ovata,1
gpt_5_4,Juglans nigra,Ginkgo biloba,1
gpt_5_4,Juglans nigra,Hamamelis virginiana,1
gpt_5_4,Juglans nigra,Viburnum lantanoides,1
gpt_5_4,Juniperus virginiana,Pinus strobus,1
gpt_5_4,Lindera benzoin,Acer platanoides,1
gpt_5_4,Lindera benzoin,Betula lenta,1
gpt_5_4,Lindera benzoin,Castanea dentata,1
gpt_5_4,Lindera benzoin,Celtis occidentalis,1
gpt_5_4,Lindera benzoin,Cornus amomum,1
gpt_5_4,Lindera benzoin,Cornus racemosa,1
gpt_5_4,Lindera benzoin,Dirca palustris,1
gpt_5_4,Lindera benzoin,Nyssa sylvatica,1
gpt_5_4,Lonicera morrowii,Amelanchier arborea,1
gpt_5_4,Magnolia acuminata,Ailanthus altissima,1
gpt_5_4,Magnolia acuminata,Pinus resinosa,1
gpt_5_4,Magnolia acuminata,Prunus serotina,1
gpt_5_4,Nyssa sylvatica,Acer saccharum,1
gpt_5_4,Nyssa sylvatica,Amelanchier arborea,1
gpt_5_4,Nyssa sylvatica,Fraxinus americana,1
gpt_5_4,Nyssa sylvatica,Magnolia acuminata,1
gpt_5_4,Nyssa sylvatica,Prunus pensylvanica,1
gpt_5_4,Nyssa sylvatica,Ulmus americana,1
gpt_5_4,Nyssa sylvatica,Zanthoxylum americanum,1
gpt_5_4,Ostrya virginiana,Betula lenta,1
gpt_5_4,Ostrya virginiana,Fraxinus americana,1
gpt_5_4,Ostrya virginiana,Viburnum lantanoides,1
gpt_5_4,Picea glauca,Tsuga canadensis,1
gpt_5_4,Pinus resinosa,Picea glauca,1
gpt_5_4,Pinus rigida,Pinus resinosa,1
gpt_5_4,Pinus strobus,Betula papyrifera,1
gpt_5_4,Pinus strobus,Pinus resinosa,1
gpt_5_4,Pinus strobus,Populus tremuloides,1
gpt_5_4,Pinus strobus,Robinia pseudoacacia,1
gpt_5_4,Pinus strobus,Tsuga canadensis,1
gpt_5_4,Platanus occidentalis,Acer rubrum,1
gpt_5_4,Platanus occidentalis,Acer saccharinum,1
gpt_5_4,Platanus occidentalis,Cephalanthus occidentalis,1
gpt_5_4,Platanus occidentalis,Cornus amomum,1
gpt_5_4,Platanus occidentalis,Lindera benzoin,1
gpt_5_4,Platanus occidentalis,Populus deltoides,1
gpt_5_4,Platanus occidentalis,Populus tremuloides,1
gpt_5_4,Platanus occidentalis,Pyrus calleryana,1
gpt_5_4,Populus deltoides,Acer platanoides,1
gpt_5_4,Populus deltoides,Acer rubrum,1
gpt_5_4,Populus deltoides,Betula lenta,1
gpt_5_4,Populus deltoides,Carya ovata,1
gpt_5_4,Populus deltoides,Juglans cinerea,1
gpt_5_4,Populus deltoides,Quercus alba,1
gpt_5_4,Populus deltoides,Quercus muehlenbergii,1
gpt_5_4,Populus deltoides,Quercus rubra,1
gpt_5_4,Populus grandidentata,Populus tremuloides,1
gpt_5_4,Populus grandidentata,Prunus serotina,1
gpt_5_4,Populus grandidentata,Sassafras albidum,1
gpt_5_4,Prunus pensylvanica,Cornus florida,1
gpt_5_4,Prunus pensylvanica,Prunus serotina,1
gpt_5_4,Prunus pensylvanica,Pyrus calleryana,1
gpt_5_4,Prunus serotina,Acer saccharum,1
gpt_5_4,Prunus serotina,Amelanchier arborea,1
gpt_5_4,Prunus serotina,Betula papyrifera,1
gpt_5_4,Prunus serotina,Fagus grandifolia,1
gpt_5_4,Prunus serotina,Ostrya virginiana,1
gpt_5_4,Prunus serotina,Prunus pensylvanica,1
gpt_5_4,Prunus serotina,Pyrus calleryana,1
gpt_5_4,Prunus serotina,Robinia pseudoacacia,1
gpt_5_4,Prunus virginiana,Cornus racemosa,1
gpt_5_4,Prunus virginiana,Ostrya virginiana,1
gpt_5_4,Prunus virginiana,Prunus serotina,1
gpt_5_4,Pyrus calleryana,Acer saccharum,1
gpt_5_4,Pyrus calleryana,Cornus florida,1
gpt_5_4,Pyrus calleryana,Fraxinus americana,1
gpt_5_4,Pyrus calleryana,Gleditsia triacanthos,1
gpt_5_4,Pyrus calleryana,Hamamelis virginiana,1
gpt_5_4,Pyrus calleryana,Magnolia acuminata,1
gpt_5_4,Pyrus calleryana,Ostrya virginiana,1
gpt_5_4,Pyrus calleryana,Populus grandidentata,1
gpt_5_4,Pyrus calleryana,Populus tremuloides,1
gpt_5_4,Pyrus calleryana,Robinia pseudoacacia,1
gpt_5_4,Pyrus calleryana,Ulmus rubra,1
gpt_5_4,Quercus alba,Cornus amomum,1
gpt_5_4,Quercus alba,Cornus racemosa,1
gpt_5_4,Quercus alba,Gleditsia triacanthos,1
gpt_5_4,Quercus alba,Juglans nigra,1
gpt_5_4,Quercus alba,Lindera benzoin,1
gpt_5_4,Quercus alba,Magnolia acuminata,1
gpt_5_4,Quercus alba,Populus deltoides,1
gpt_5_4,Quercus alba,Quercus bicolor,1
gpt_5_4,Quercus alba,Quercus muehlenbergii,1
gpt_5_4,Quercus alba,Quercus rubra,1
gpt_5_4,Quercus alba,Sassafras albidum,1
gpt_5_4,Quercus bicolor,Carya ovata,1
gpt_5_4,Quercus bicolor,Cornus florida,1
gpt_5_4,Quercus bicolor,Fraxinus americana,1
gpt_5_4,Quercus bicolor,Prunus serotina,1
gpt_5_4,Quercus bicolor,Sassafras albidum,1
gpt_5_4,Quercus bicolor,Ulmus rubra,1
gpt_5_4,Quercus macrocarpa,Fraxinus americana,1
gpt_5_4,Quercus macrocarpa,Populus deltoides,1
gpt_5_4,Quercus macrocarpa,Ulmus rubra,1
gpt_5_4,Quercus muehlenbergii,Ailanthus altissima,1
gpt_5_4,Quercus muehlenbergii,Castanea dentata,1
gpt_5_4,Quercus muehlenbergii,Cornus florida,1
gpt_5_4,Quercus muehlenbergii,Fraxinus americana,1
gpt_5_4,Quercus muehlenbergii,Magnolia acuminata,1
gpt_5_4,Quercus muehlenbergii,Populus tremuloides,1
gpt_5_4,Quercus muehlenbergii,Quercus bicolor,1
gpt_5_4,Quercus palustris,Acer rubrum,1
gpt_5_4,Quercus palustris,Acer saccharinum,1
gpt_5_4,Quercus palustris,Ailanthus altissima,1
gpt_5_4,Quercus palustris,Ostrya virginiana,1
gpt_5_4,Quercus palustris,Prunus pensylvanica,1
gpt_5_4,Quercus palustris,Quercus macrocarpa,1
gpt_5_4,Quercus palustris,Quercus muehlenbergii,1
gpt_5_4,Quercus palustris,Salix nigra,1
gpt_5_4,Quercus palustris,Ulmus americana,1
gpt_5_4,Quercus palustris,Zanthoxylum americanum,1
gpt_5_4,Quercus rubra,Acer saccharinum,1
gpt_5_4,Quercus rubra,Cornus florida,1
gpt_5_4,Quercus rubra,Cornus sericea,1
gpt_5_4,Quercus rubra,Ostrya virginiana,1
gpt_5_4,Quercus rubra,Pinus strobus,1
gpt_5_4,Quercus rubra,Pyrus calleryana,1
gpt_5_4,Quercus rubra,Quercus velutina,1
gpt_5_4,Quercus velutina,Acer saccharum,1
gpt_5_4,Quercus velutina,Castanea dentata,1
gpt_5_4,Quercus velutina,Fagus grandifolia,1
gpt_5_4,Quercus velutina,Gleditsia triacanthos,1
gpt_5_4,Quercus velutina,Magnolia acuminata,1
gpt_5_4,Quercus velutina,Populus deltoides,1
gpt_5_4,Quercus velutina,Sassafras albidum,1
gpt_5_4,Quercus velutina,Toxicodendron radicans,1
gpt_5_4,Quercus velutina,Viburnum lantanoides,1
gpt_5_4,Rhus aromatica,Acer negundo,1
gpt_5_4,Rhus aromatica,Acer platanoides,1
gpt_5_4,Rhus aromatica,Betula lenta,1
gpt_5_4,Rhus aromatica,Cornus amomum,1
gpt_5_4,Rhus aromatica,Cornus florida,1
gpt_5_4,Rhus aromatica,Lindera benzoin,1
gpt_5_4,Rhus aromatica,Tilia americana,1
gpt_5_4,Rhus aromatica,Toxicodendron radicans,1
gpt_5_4,Rhus aromatica,Ulmus rubra,1
gpt_5_4,Rhus copallinum,Aesculus glabra,1
gpt_5_4,Rhus copallinum,Betula lenta,1
gpt_5_4,Rhus copallinum,Cephalanthus occidentalis,1
gpt_5_4,Rhus copallinum,Cornus florida,1
gpt_5_4,Rhus copallinum,Populus tremuloides,1
gpt_5_4,Rhus copallinum,Prunus virginiana,1
gpt_5_4,Rhus copallinum,Sambucus racemosa,1
gpt_5_4,Rhus glabra,Amelanchier arborea,1
gpt_5_4,Rhus glabra,Platanus occidentalis,1
gpt_5_4,Rhus glabra,Sambucus nigra,1
gpt_5_4,Rhus glabra,Zanthoxylum americanum,1
gpt_5_4,Robinia pseudoacacia,Amelanchier arborea,1
gpt_5_4,Robinia pseudoacacia,Cornus florida,1
gpt_5_4,Robinia pseudoacacia,Hamamelis virginiana,1
gpt_5_4,Robinia pseudoacacia,Ostrya virginiana,1
gpt_5_4,Robinia pseudoacacia,Pyrus calleryana,1
gpt_5_4,Robinia pseudoacacia,Staphylea trifolia,1
gpt_5_4,Robinia pseudoacacia,Thuja occidentalis,1
gpt_5_4,Salix nigra,Cornus amomum,1
gpt_5_4,Salix nigra,Juniperus virginiana,1
gpt_5_4,Salix nigra,Lonicera morrowii,1
gpt_5_4,Salix nigra,Populus deltoides,1
gpt_5_4,Salix nigra,Prunus serotina,1
gpt_5_4,Sambucus nigra,Acer rubrum,1
gpt_5_4,Sambucus nigra,Betula lenta,1
gpt_5_4,Sambucus nigra,Sambucus racemosa,1
gpt_5_4,Sambucus racemosa,Ulmus rubra,1
gpt_5_4,Sambucus racemosa,Viburnum opulus,1
gpt_5_4,Sassafras albidum,Acer platanoides,1
gpt_5_4,Sassafras albidum,Acer saccharinum,1
gpt_5_4,Sassafras albidum,Carya ovata,1
gpt_5_4,Sassafras albidum,Dirca palustris,1
gpt_5_4,Sassafras albidum,Fraxinus americana,1
gpt_5_4,Sassafras albidum,Lonicera morrowii,1
gpt_5_4,Sassafras albidum,Nyssa sylvatica,1
gpt_5_4,Sassafras albidum,Ostrya virginiana,1
gpt_5_4,Sassafras albidum,Pinus rigida,1
gpt_5_4,Sorbus americana,Acer rubrum,1
gpt_5_4,Sorbus americana,Amelanchier arborea,1
gpt_5_4,Sorbus americana,Prunus serotina,1
gpt_5_4,Sorbus americana,Rhus glabra,1
gpt_5_4,Sorbus americana,Salix nigra,1
gpt_5_4,Staphylea trifolia,Carpinus caroliniana,1
gpt_5_4,Staphylea trifolia,Fraxinus americana,1
gpt_5_4,Staphylea trifolia,Fraxinus pennsylvanica,1
gpt_5_4,Staphylea trifolia,Ostrya virginiana,1
gpt_5_4,Tilia americana,Acer rubrum,1
gpt_5_4,Tilia americana,Ailanthus altissima,1
gpt_5_4,Tilia americana,Betula lenta,1
gpt_5_4,Tilia americana,Fraxinus americana,1
gpt_5_4,Tilia americana,Juniperus communis,1
gpt_5_4,Tilia americana,Lindera benzoin,1
gpt_5_4,Tilia americana,Staphylea trifolia,1
gpt_5_4,Tilia americana,Thuja occidentalis,1
gpt_5_4,Tilia americana,Ulmus rubra,1
gpt_5_4,Toxicodendron radicans,Cornus amomum,1
gpt_5_4,Toxicodendron radicans,Cornus florida,1
gpt_5_4,Toxicodendron radicans,Cornus racemosa,1
gpt_5_4,Toxicodendron radicans,Cornus sericea,1
gpt_5_4,Toxicodendron radicans,Ilex verticillata,1
gpt_5_4,Toxicodendron radicans,Magnolia acuminata,1
gpt_5_4,Toxicodendron radicans,Ostrya virginiana,1
gpt_5_4,Toxicodendron radicans,Ulmus americana,1
gpt_5_4,Toxicodendron radicans,Ulmus rubra,1
gpt_5_4,Toxicodendron radicans,Viburnum lantanoides,1
gpt_5_4,Tsuga canadensis,Gleditsia triacanthos,1
gpt_5_4,Tsuga canadensis,Pinus strobus,1
gpt_5_4,Tsuga canadensis,Robinia pseudoacacia,1
gpt_5_4,Ulmus americana,Acer platanoides,1
gpt_5_4,Ulmus americana,Acer saccharinum,1
gpt_5_4,Ulmus americana,Acer saccharum,1
gpt_5_4,Ulmus americana,Ailanthus altissima,1
gpt_5_4,Ulmus americana,Amelanchier arborea,1
gpt_5_4,Ulmus americana,Carya ovata,1
gpt_5_4,Ulmus americana,Castanea dentata,1
gpt_5_4,Ulmus americana,Fraxinus pennsylvanica,1
gpt_5_4,Ulmus americana,Lindera benzoin,1
gpt_5_4,Ulmus americana,Robinia pseudoacacia,1
gpt_5_4,Ulmus rubra,Acer rubrum,1
gpt_5_4,Ulmus rubra,Betula papyrifera,1
gpt_5_4,Ulmus rubra,Fraxinus pennsylvanica,1
gpt_5_4,Ulmus rubra,Juglans nigra,1
gpt_5_4,Viburnum lantanoides,Aesculus glabra,1
gpt_5_4,Viburnum lantanoides,Cornus amomum,1
gpt_5_4,Viburnum lantanoides,Hamamelis virginiana,1
gpt_5_4,Viburnum lantanoides,Ostrya virginiana,1
gpt_5_4,Viburnum lantanoides,Pinus resinosa,1
gpt_5_4,Viburnum lantanoides,Staphylea trifolia,1
gpt_5_4,Viburnum lantanoides,Tilia americana,1
