image_id,file,observation_id,organ_category,ground_truth_species,bioclip_prediction,bioclip_score,bioclip_top5,bioclip_correct,bioclip_top5_correct,dinov3_prediction,dinov3_score,dinov3_top5,dinov3_correct,dinov3_top5_correct,gpt_5_4_prediction,gpt_5_4_score,gpt_5_4_top5,gpt_5_4_correct,gpt_5_4_top5_correct,gemini_flash_lite_prediction,gemini_flash_lite_score,gemini_flash_lite_top5,gemini_flash_lite_correct,gemini_flash_lite_top5_correct,vernacular,family,organ_detail,subview,thumbnail_url,image_url,creator,license,observation_image_count,correct_count,correctness_pattern,prediction_unique_count,all_predictions_same,embedding_predictions_agree,vlm_predictions_agree,bucket_memberships
ssmv/2-638-04,ssmv_2-638-04.jpg,vanderbilt/3-108,whole tree (or vine),Fraxinus americana,Quercus palustris,0.68342853,"[{""species"": ""Quercus palustris"", ""confidence"": 0.6834285259246826}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.0924919918179512}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.07203283160924911}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.07203283160924911}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.034025900065898895}]",False,False,Quercus alba,0.45695058,"[{""species"": ""Quercus alba"", ""confidence"": 0.45695057910641895}, {""species"": ""Fraxinus americana"", ""confidence"": 0.3588636506579729}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.05535316439957577}, {""species"": ""Ulmus americana"", ""confidence"": 0.023175650918939174}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.023111162513750942}]",False,True,Fraxinus americana,0.42,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.42}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.24}, {""species"": ""Carya laciniosa"", ""confidence"": 0.12}, {""species"": ""Juglans nigra"", ""confidence"": 0.09}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.06}]",True,True,Quercus alba,0.7,"[{""species"": ""Quercus alba"", ""confidence"": 0.7}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.6}, {""species"": ""Acer saccharum"", ""confidence"": 0.5}, {""species"": ""Tilia americana"", ""confidence"": 0.4}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.3}]",False,False,white ash,Oleaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/ssmv/t2-638-04.jpg,https://bioimages.vanderbilt.edu/gq/ssmv/g2-638-04.jpg,Vamsi Subraveti,http://creativecommons.org/licenses/by/4.0/,4,1,0010,3,False,False,False,bioclip_wrong_vlm_rescue|bioclip_and_dino_wrong|embedding_disagreement
baskauf/15615,baskauf_15615.jpg,vanderbilt/6-135,fruit,Quercus macrocarpa,Quercus macrocarpa,0.99999166,"[{""species"": ""Quercus macrocarpa"", ""confidence"": 0.9999916553497314}, {""species"": ""Quercus bicolor"", ""confidence"": 4.785077635460766e-06}, {""species"": ""Quercus alba"", ""confidence"": 2.260310566271073e-06}, {""species"": ""Quercus palustris"", ""confidence"": 8.315217883136938e-07}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 5.043434612161946e-07}]",True,True,Quercus alba,0.65126906,"[{""species"": ""Quercus alba"", ""confidence"": 0.6512690560810532}, {""species"": ""Quercus bicolor"", ""confidence"": 0.08459637415014423}, {""species"": ""Quercus rubra"", ""confidence"": 0.07700256168130057}, {""species"": ""Quercus palustris"", ""confidence"": 0.037317693996729864}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.03541354436849421}]",False,False,Quercus macrocarpa,0.97,"[{""species"": ""Quercus macrocarpa"", ""confidence"": 0.97}, {""species"": ""Quercus bicolor"", ""confidence"": 0.48}, {""species"": ""Quercus alba"", ""confidence"": 0.17}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.07}, {""species"": ""Quercus velutina"", ""confidence"": 0.03}]",True,True,Quercus alba,0.9,"[{""species"": ""Quercus alba"", ""confidence"": 0.9}, {""species"": ""Quercus bicolor"", ""confidence"": 0.8}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.7}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.6}, {""species"": ""Quercus palustris"", ""confidence"": 0.5}]",False,True,bur oak,Fagaceae,fruit,as borne on the plant,https://bioimages.vanderbilt.edu/tn/baskauf/tquma2-fr15615.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gquma2-fr15615.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,2,1010,2,False,False,False,embedding_disagreement
baskauf/15620,baskauf_15620.jpg,vanderbilt/6-135,twig,Quercus macrocarpa,Quercus macrocarpa,0.55942434,"[{""species"": ""Quercus macrocarpa"", ""confidence"": 0.5594243407249451}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.4356801211833954}, {""species"": ""Quercus bicolor"", ""confidence"": 0.004839968867599964}, {""species"": ""Quercus alba"", ""confidence"": 5.376719855121337e-05}, {""species"": ""Quercus palustris"", ""confidence"": 1.6236288047366543e-06}]",True,True,Quercus alba,0.77827649,"[{""species"": ""Quercus alba"", ""confidence"": 0.7782764861863504}, {""species"": ""Acer saccharum"", ""confidence"": 0.050262342027186775}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.04697399472871848}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.0447778942183668}, {""species"": ""Quercus palustris"", ""confidence"": 0.01622082870590211}]",False,True,Quercus alba,0.54,"[{""species"": ""Quercus alba"", ""confidence"": 0.54}, {""species"": ""Quercus bicolor"", ""confidence"": 0.21}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.11}, {""species"": ""Sassafras albidum"", ""confidence"": 0.09}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.05}]",False,True,Quercus alba,0.7,"[{""species"": ""Quercus alba"", ""confidence"": 0.7}, {""species"": ""Quercus rubra"", ""confidence"": 0.6}, {""species"": ""Quercus velutina"", ""confidence"": 0.5}, {""species"": ""Quercus bicolor"", ""confidence"": 0.4}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.3}]",False,True,bur oak,Fagaceae,twig,orientation of petioles,https://bioimages.vanderbilt.edu/tn/baskauf/tquma2-tw15620.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gquma2-tw15620.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,2,False,False,True,bioclip_only_correct|embedding_disagreement
baskauf/15624,baskauf_15624.jpg,vanderbilt/6-135,leaf,Quercus macrocarpa,Quercus macrocarpa,0.97551471,"[{""species"": ""Quercus macrocarpa"", ""confidence"": 0.9755147099494934}, {""species"": ""Quercus bicolor"", ""confidence"": 0.017867175862193108}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.00657296646386385}, {""species"": ""Quercus alba"", ""confidence"": 4.428829925018363e-05}, {""species"": ""Quercus rubra"", ""confidence"": 7.158536732276843e-07}]",True,True,Quercus bicolor,0.39480956,"[{""species"": ""Quercus bicolor"", ""confidence"": 0.3948095648872903}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.24152775895328762}, {""species"": ""Quercus alba"", ""confidence"": 0.17943622038571305}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.03714394099318667}, {""species"": ""Sassafras albidum"", ""confidence"": 0.03085670505354103}]",False,True,Quercus alba,0.73,"[{""species"": ""Quercus alba"", ""confidence"": 0.73}, {""species"": ""Quercus bicolor"", ""confidence"": 0.61}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.29}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.09}, {""species"": ""Quercus rubra"", ""confidence"": 0.04}]",False,True,Quercus alba,0.9,"[{""species"": ""Quercus alba"", ""confidence"": 0.9}, {""species"": ""Quercus bicolor"", ""confidence"": 0.8}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.7}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.6}, {""species"": ""Quercus rubra"", ""confidence"": 0.5}]",False,True,bur oak,Fagaceae,leaf,margin of upper + lower surface,https://bioimages.vanderbilt.edu/tn/baskauf/tquma2-lfmargin-uplow15624.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gquma2-lfmargin-uplow15624.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,3,False,False,True,bioclip_only_correct|embedding_disagreement
baskauf/90661,baskauf_90661.jpg,vanderbilt/6-135,whole tree (or vine),Quercus macrocarpa,Quercus macrocarpa,0.69323432,"[{""species"": ""Quercus macrocarpa"", ""confidence"": 0.6932343244552612}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.2550266683101654}, {""species"": ""Quercus palustris"", ""confidence"": 0.03451410308480263}, {""species"": ""Quercus bicolor"", ""confidence"": 0.016303308308124542}, {""species"": ""Quercus alba"", ""confidence"": 0.0008116938988678157}]",True,True,Fraxinus pennsylvanica,0.3511053,"[{""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.3511052971675784}, {""species"": ""Quercus rubra"", ""confidence"": 0.2835504453844542}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.053267487746886395}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.03956587652838728}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.030954739281784233}]",False,False,Quercus alba,0.38,"[{""species"": ""Quercus alba"", ""confidence"": 0.38}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.26}, {""species"": ""Quercus rubra"", ""confidence"": 0.19}, {""species"": ""Quercus bicolor"", ""confidence"": 0.11}, {""species"": ""Quercus velutina"", ""confidence"": 0.08}]",False,True,Quercus alba,0.7,"[{""species"": ""Quercus alba"", ""confidence"": 0.7}, {""species"": ""Quercus rubra"", ""confidence"": 0.6}, {""species"": ""Quercus bicolor"", ""confidence"": 0.5}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.4}, {""species"": ""Quercus velutina"", ""confidence"": 0.3}]",False,True,bur oak,Fagaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/t90661.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g90661.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,1,1000,3,False,False,True,bioclip_only_correct|embedding_disagreement
baskauf/17544,baskauf_17544.jpg,vanderbilt/6-15,bark,Pinus strobus,Pinus strobus,0.98624086,"[{""species"": ""Pinus strobus"", ""confidence"": 0.9862408638000488}, {""species"": ""Quercus palustris"", ""confidence"": 0.00853265542536974}, {""species"": ""Tsuga canadensis"", ""confidence"": 0.002157393144443631}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.0014827531995251775}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.0011547693284228444}]",True,True,Quercus bicolor,0.18682411,"[{""species"": ""Quercus bicolor"", ""confidence"": 0.18682410641169972}, {""species"": ""Quercus palustris"", ""confidence"": 0.12331365397721492}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.09999647088946152}, {""species"": ""Juglans nigra"", ""confidence"": 0.0503369655618153}, {""species"": ""Acer saccharum"", ""confidence"": 0.0455173396220449}]",False,False,Robinia pseudoacacia,0.7,"[{""species"": ""Robinia pseudoacacia"", ""confidence"": 0.7}, {""species"": ""Quercus velutina"", ""confidence"": 0.4}, {""species"": ""Ulmus rubra"", ""confidence"": 0.25}, {""species"": ""Fraxinus americana"", ""confidence"": 0.18}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.12}]",False,False,Pinus strobus,0.7,"[{""species"": ""Pinus strobus"", ""confidence"": 0.7}, {""species"": ""Pinus resinosa"", ""confidence"": 0.6}, {""species"": ""Pinus rigida"", ""confidence"": 0.5}, {""species"": ""Picea glauca"", ""confidence"": 0.4}, {""species"": ""Picea rubens"", ""confidence"": 0.3}]",True,True,eastern white pine,Pinaceae,bark,of a medium tree or large branch,https://bioimages.vanderbilt.edu/tn/baskauf/tpist--brmedium17544.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gpist--brmedium17544.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,2,1001,3,False,False,False,embedding_disagreement
baskauf/91059,baskauf_91059.jpg,vanderbilt/6-189,whole tree (or vine),Carpinus caroliniana,Fagus grandifolia,0.52703249,"[{""species"": ""Fagus grandifolia"", ""confidence"": 0.5270324945449829}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.41045334935188293}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.029733141884207726}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.020435268059372902}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.010938210412859917}]",False,True,Cornus florida,0.17821449,"[{""species"": ""Cornus florida"", ""confidence"": 0.17821449354044813}, {""species"": ""Juglans nigra"", ""confidence"": 0.15114506444290046}, {""species"": ""Fraxinus americana"", ""confidence"": 0.12212851085733561}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.07619688838960074}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.06909601954685615}]",False,False,Cornus florida,0.35,"[{""species"": ""Cornus florida"", ""confidence"": 0.35}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.24}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.15}, {""species"": ""Acer negundo"", ""confidence"": 0.11}, {""species"": ""Prunus virginiana"", ""confidence"": 0.08}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Ulmus rubra"", ""confidence"": 0.5}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.4}, {""species"": ""Acer negundo"", ""confidence"": 0.3}]",True,True,American hornbeam,Betulaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/t91059.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g91059.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,6,1,0001,3,False,False,False,bioclip_wrong_vlm_rescue|bioclip_and_dino_wrong|embedding_disagreement
baskauf/50973,baskauf_50973.jpg,vanderbilt/6-215,inflorescence,Sassafras albidum,Sassafras albidum,0.99997246,"[{""species"": ""Sassafras albidum"", ""confidence"": 0.9999724626541138}, {""species"": ""Lindera benzoin"", ""confidence"": 2.7535692424862646e-05}, {""species"": ""Carya cordiformis"", ""confidence"": 5.602642350055476e-09}, {""species"": ""Carya ovata"", ""confidence"": 3.850635810209724e-09}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 1.2501184531998888e-09}]",True,True,Fraxinus pennsylvanica,0.22545329,"[{""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.22545328644626225}, {""species"": ""Sassafras albidum"", ""confidence"": 0.1719926713308771}, {""species"": ""Quercus palustris"", ""confidence"": 0.1163296017891648}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.07097236371304182}, {""species"": ""Tilia americana"", ""confidence"": 0.049487968950482845}]",False,True,Acer saccharum,0.72,"[{""species"": ""Acer saccharum"", ""confidence"": 0.72}, {""species"": ""Acer nigrum"", ""confidence"": 0.48}, {""species"": ""Acer platanoides"", ""confidence"": 0.31}, {""species"": ""Acer negundo"", ""confidence"": 0.12}, {""species"": ""Acer saccharinum"", ""confidence"": 0.08}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.4}, {""species"": ""Betula lenta"", ""confidence"": 0.3}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.2}]",False,False,sassafras,Lauraceae,inflorescence,whole - female,https://bioimages.vanderbilt.edu/tn/baskauf/tsaal5-flfemale50973.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gsaal5-flfemale50973.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/50978,baskauf_50978.jpg,vanderbilt/6-215,inflorescence,Sassafras albidum,Sassafras albidum,0.99989331,"[{""species"": ""Sassafras albidum"", ""confidence"": 0.999893307685852}, {""species"": ""Lindera benzoin"", ""confidence"": 9.610140114091337e-05}, {""species"": ""Cornus amomum"", ""confidence"": 7.888483196438756e-06}, {""species"": ""Cornus florida"", ""confidence"": 2.561015435276204e-06}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 7.733596874004434e-08}]",True,True,Fraxinus pennsylvanica,0.43630862,"[{""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.436308617316847}, {""species"": ""Acer negundo"", ""confidence"": 0.2705529922634956}, {""species"": ""Tilia americana"", ""confidence"": 0.08557754655031012}, {""species"": ""Sassafras albidum"", ""confidence"": 0.033733476031748394}, {""species"": ""Quercus rubra"", ""confidence"": 0.024871862444799813}]",False,True,Acer saccharum,0.79,"[{""species"": ""Acer saccharum"", ""confidence"": 0.79}, {""species"": ""Acer nigrum"", ""confidence"": 0.46}, {""species"": ""Acer platanoides"", ""confidence"": 0.31}, {""species"": ""Acer rubrum"", ""confidence"": 0.11}, {""species"": ""Acer saccharinum"", ""confidence"": 0.05}]",False,False,Gymnocladus dioicus,0.7,"[{""species"": ""Gymnocladus dioicus"", ""confidence"": 0.7}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.6}, {""species"": ""Cercis canadensis"", ""confidence"": 0.5}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.4}, {""species"": ""Aesculus hippocastanum"", ""confidence"": 0.3}]",False,False,sassafras,Lauraceae,inflorescence,whole - female,https://bioimages.vanderbilt.edu/tn/baskauf/tsaal5-flfemale-inflor50978.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gsaal5-flfemale-inflor50978.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/91056,baskauf_91056.jpg,vanderbilt/6-215,whole tree (or vine),Sassafras albidum,Sassafras albidum,0.54089016,"[{""species"": ""Sassafras albidum"", ""confidence"": 0.5408901572227478}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.42124566435813904}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.026929333806037903}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.004129746928811073}, {""species"": ""Carya ovata"", ""confidence"": 0.0013407326769083738}]",True,True,Quercus macrocarpa,0.31510001,"[{""species"": ""Quercus macrocarpa"", ""confidence"": 0.31510000509032454}, {""species"": ""Juglans nigra"", ""confidence"": 0.18064625516521005}, {""species"": ""Fraxinus americana"", ""confidence"": 0.10179001654888242}, {""species"": ""Ginkgo biloba"", ""confidence"": 0.08176141357375054}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.07106240768804824}]",False,False,Ailanthus altissima,0.54,"[{""species"": ""Ailanthus altissima"", ""confidence"": 0.54}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.2}, {""species"": ""Juglans nigra"", ""confidence"": 0.14}, {""species"": ""Fraxinus americana"", ""confidence"": 0.08}, {""species"": ""Carya cordiformis"", ""confidence"": 0.05}]",False,False,Quercus alba,0.6,"[{""species"": ""Quercus alba"", ""confidence"": 0.6}, {""species"": ""Quercus rubra"", ""confidence"": 0.5}, {""species"": ""Quercus bicolor"", ""confidence"": 0.4}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.3}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.2}]",False,False,sassafras,Lauraceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/t91056.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g91056.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,1,1000,4,False,False,False,bioclip_only_correct|embedding_disagreement
baskauf/51397,baskauf_51397.jpg,vanderbilt/6-239,inflorescence,Nyssa sylvatica,Sassafras albidum,0.40656304,"[{""species"": ""Sassafras albidum"", ""confidence"": 0.40656304359436035}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.21761752665042877}, {""species"": ""Nyssa sylvatica"", ""confidence"": 0.19204679131507874}, {""species"": ""Lindera benzoin"", ""confidence"": 0.16948068141937256}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.005799310281872749}]",False,True,Nyssa sylvatica,0.58223987,"[{""species"": ""Nyssa sylvatica"", ""confidence"": 0.5822398719279593}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.1513850290476521}, {""species"": ""Cornus amomum"", ""confidence"": 0.056775439703680076}, {""species"": ""Dirca palustris"", ""confidence"": 0.052729160646793886}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.02744810466456407}]",True,True,Lonicera morrowii,0.56,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.56}, {""species"": ""Cornus amomum"", ""confidence"": 0.18}, {""species"": ""Cornus racemosa"", ""confidence"": 0.11}, {""species"": ""Dirca palustris"", ""confidence"": 0.06}, {""species"": ""Lindera benzoin"", ""confidence"": 0.04}]",False,False,Lindera benzoin,0.7,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.7}, {""species"": ""Cornus amomum"", ""confidence"": 0.6}, {""species"": ""Cornus racemosa"", ""confidence"": 0.5}, {""species"": ""Cornus sericea"", ""confidence"": 0.5}, {""species"": ""Viburnum opulus"", ""confidence"": 0.4}]",False,False,blackgum,Cornaceae,inflorescence,frontal view of flower,https://bioimages.vanderbilt.edu/tn/baskauf/tnysy--flfem-front51397.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gnysy--flfem-front51397.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,1,0100,4,False,False,False,embedding_disagreement
baskauf/51398,baskauf_51398.jpg,vanderbilt/6-239,inflorescence,Nyssa sylvatica,Lindera benzoin,0.64254552,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.6425455212593079}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.12652471661567688}, {""species"": ""Cornus florida"", ""confidence"": 0.11165766417980194}, {""species"": ""Viburnum lantanoides"", ""confidence"": 0.05976604297757149}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.028231481090188026}]",False,False,Cornus amomum,0.2205907,"[{""species"": ""Cornus amomum"", ""confidence"": 0.2205906981248297}, {""species"": ""Acer saccharum"", ""confidence"": 0.19075977996958246}, {""species"": ""Nyssa sylvatica"", ""confidence"": 0.11057270427426755}, {""species"": ""Toxicodendron radicans"", ""confidence"": 0.079774194567187}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.05779082853655603}]",False,True,Lonicera morrowii,0.93,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.93}, {""species"": ""Cornus amomum"", ""confidence"": 0.12}, {""species"": ""Cornus sericea"", ""confidence"": 0.08}, {""species"": ""Cornus racemosa"", ""confidence"": 0.06}, {""species"": ""Dirca palustris"", ""confidence"": 0.04}]",False,False,Lonicera morrowii,0.7,"[{""species"": ""Lonicera morrowii"", ""confidence"": 0.7}, {""species"": ""Cornus sericea"", ""confidence"": 0.3}, {""species"": ""Cornus racemosa"", ""confidence"": 0.2}, {""species"": ""Cornus amomum"", ""confidence"": 0.2}, {""species"": ""Sambucus nigra"", ""confidence"": 0.15}]",False,False,blackgum,Cornaceae,inflorescence,lateral view of flower,https://bioimages.vanderbilt.edu/tn/baskauf/tnysy--flfemside51398.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gnysy--flfemside51398.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,0,0000,3,False,False,True,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement
baskauf/51406,baskauf_51406.jpg,vanderbilt/6-239,inflorescence,Nyssa sylvatica,Amelanchier arborea,0.58522868,"[{""species"": ""Amelanchier arborea"", ""confidence"": 0.585228681564331}, {""species"": ""Cephalanthus occidentalis"", ""confidence"": 0.24395962059497833}, {""species"": ""Lindera benzoin"", ""confidence"": 0.10169748961925507}, {""species"": ""Nyssa sylvatica"", ""confidence"": 0.029136821627616882}, {""species"": ""Sassafras albidum"", ""confidence"": 0.020025424659252167}]",False,True,Nyssa sylvatica,0.22742427,"[{""species"": ""Nyssa sylvatica"", ""confidence"": 0.2274242733096577}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.11775748707176267}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.10402222728292236}, {""species"": ""Dirca palustris"", ""confidence"": 0.08965798812115099}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.06564087216418604}]",True,True,Cornus amomum,0.64,"[{""species"": ""Cornus amomum"", ""confidence"": 0.64}, {""species"": ""Cornus racemosa"", ""confidence"": 0.15}, {""species"": ""Cornus sericea"", ""confidence"": 0.11}, {""species"": ""Lindera benzoin"", ""confidence"": 0.05}, {""species"": ""Lonicera morrowii"", ""confidence"": 0.03}]",False,False,Lindera benzoin,0.8,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.8}, {""species"": ""Cornus amomum"", ""confidence"": 0.7}, {""species"": ""Cornus racemosa"", ""confidence"": 0.6}, {""species"": ""Cornus sericea"", ""confidence"": 0.5}, {""species"": ""Viburnum opulus"", ""confidence"": 0.4}]",False,False,blackgum,Cornaceae,inflorescence,whole - female,https://bioimages.vanderbilt.edu/tn/baskauf/tnysy--flfem-inflor51406.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gnysy--flfem-inflor51406.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,1,0100,4,False,False,False,embedding_disagreement
baskauf/91065,baskauf_91065.jpg,vanderbilt/6-239,whole tree (or vine),Nyssa sylvatica,Ilex verticillata,0.51074648,"[{""species"": ""Ilex verticillata"", ""confidence"": 0.5107464790344238}, {""species"": ""Quercus alba"", ""confidence"": 0.309783399105072}, {""species"": ""Quercus palustris"", ""confidence"": 0.11396294087171555}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.019803788512945175}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.015423206612467766}]",False,False,Tilia americana,0.21988692,"[{""species"": ""Tilia americana"", ""confidence"": 0.2198869161956935}, {""species"": ""Nyssa sylvatica"", ""confidence"": 0.14875119299962605}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.10912891109757746}, {""species"": ""Quercus alba"", ""confidence"": 0.07891367212879122}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.07850219344370131}]",False,True,Pyrus calleryana,0.68,"[{""species"": ""Pyrus calleryana"", ""confidence"": 0.68}, {""species"": ""Tilia americana"", ""confidence"": 0.24}, {""species"": ""Acer platanoides"", ""confidence"": 0.16}, {""species"": ""Ulmus americana"", ""confidence"": 0.09}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.07}]",False,False,Acer rubrum,0.7,"[{""species"": ""Acer rubrum"", ""confidence"": 0.7}, {""species"": ""Acer saccharum"", ""confidence"": 0.6}, {""species"": ""Quercus rubra"", ""confidence"": 0.5}, {""species"": ""Tilia americana"", ""confidence"": 0.4}, {""species"": ""Ulmus americana"", ""confidence"": 0.3}]",False,False,blackgum,Cornaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/t91065.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g91065.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement
