representation,k,image_id,split,cluster_id,distance_to_centroid
efficientnet_b0,20,kirchoff/em2559,validation,3,0.7138054370880127
efficientnet_b0,20,kirchoff/em2561,validation,14,0.5040353536605835
efficientnet_b0,20,kirchoff/em2562,validation,14,0.7225786447525024
efficientnet_b0,20,kirchoff/em2584,train,5,0.41991934180259705
efficientnet_b0,20,kirchoff/em2585,train,5,0.5390303730964661
efficientnet_b0,20,kirchoff/em2593,train,19,0.6438601613044739
efficientnet_b0,20,kirchoff/em2596,train,19,0.7095490097999573
efficientnet_b0,20,kirchoff/em2603,train,11,0.6835547089576721
efficientnet_b0,20,kirchoff/em2587,train,2,0.9037412405014038
efficientnet_b0,20,kirchoff/em2597,train,17,0.5274348855018616
efficientnet_b0,20,kirchoff/em2598,train,17,0.40416574478149414
efficientnet_b0,20,kirchoff/em2599,train,17,0.6055073142051697
efficientnet_b0,20,kirchoff/em2600,train,17,0.5950469970703125
efficientnet_b0,20,kirchoff/em2590,train,15,0.6849018931388855
efficientnet_b0,20,kirchoff/em2581,train,3,0.5768731236457825
efficientnet_b0,20,kirchoff/em2583,train,3,0.6607653498649597
efficientnet_b0,20,kirchoff/em2607,train,5,0.4027387499809265
efficientnet_b0,20,kirchoff/em2616,train,19,0.6203340888023376
efficientnet_b0,20,kirchoff/em2621,train,17,0.8776829242706299
efficientnet_b0,20,kirchoff/em2623,train,17,0.5538119077682495
efficientnet_b0,20,kirchoff/em2610,train,0,0.8845155835151672
efficientnet_b0,20,kirchoff/em2618,train,17,0.6425248384475708
efficientnet_b0,20,kirchoff/em2619,train,17,0.8178180456161499
efficientnet_b0,20,kirchoff/em2620,train,17,0.7860906720161438
efficientnet_b0,20,kirchoff/em2613,train,8,0.7483702898025513
efficientnet_b0,20,kirchoff/em2604,train,3,0.6528753042221069
efficientnet_b0,20,kirchoff/em2605,train,3,0.6606066823005676
efficientnet_b0,20,baskauf/50985,train,15,0.7788313031196594
efficientnet_b0,20,baskauf/50987,train,6,0.8287147879600525
efficientnet_b0,20,baskauf/50988,train,6,0.8896694779396057
efficientnet_b0,20,baskauf/15991,train,19,0.8280158638954163
efficientnet_b0,20,baskauf/52472,train,11,0.6341874003410339
efficientnet_b0,20,baskauf/15994,train,15,0.7097988724708557
efficientnet_b0,20,baskauf/91133,train,3,0.7596060633659363
efficientnet_b0,20,baskauf/12625,train,4,0.8101135492324829
efficientnet_b0,20,baskauf/19319,train,6,0.7528533935546875
efficientnet_b0,20,baskauf/19311,train,6,0.7883700728416443
efficientnet_b0,20,baskauf/90701,train,14,0.5502387285232544
efficientnet_b0,20,baskauf/15823,train,4,0.8927881717681885
efficientnet_b0,20,baskauf/15827,train,4,0.8543970584869385
efficientnet_b0,20,baskauf/10499,train,5,0.6467547416687012
efficientnet_b0,20,baskauf/13118,train,5,0.49063804745674133
efficientnet_b0,20,baskauf/18093,train,6,0.7983712553977966
efficientnet_b0,20,baskauf/18096,train,0,0.7588891386985779
efficientnet_b0,20,baskauf/10498,train,13,0.8391147255897522
efficientnet_b0,20,baskauf/18084,train,6,0.6534942388534546
efficientnet_b0,20,baskauf/15999,train,12,0.9265737533569336
efficientnet_b0,20,baskauf/13113,train,11,0.7677797079086304
efficientnet_b0,20,baskauf/13127,train,11,0.6419573426246643
efficientnet_b0,20,baskauf/13145,train,16,0.9126006960868835
efficientnet_b0,20,baskauf/13151,train,16,0.8920468091964722
efficientnet_b0,20,baskauf/13132,train,11,0.6638840436935425
efficientnet_b0,20,baskauf/13155,train,7,0.8243650794029236
efficientnet_b0,20,baskauf/13135,train,15,0.6617886424064636
efficientnet_b0,20,baskauf/90884,train,3,0.691685140132904
efficientnet_b0,20,baskauf/90889,train,3,0.6384990215301514
efficientnet_b0,20,baskauf/13122,train,4,0.5996496081352234
efficientnet_b0,20,baskauf/15732,train,5,0.5272022485733032
efficientnet_b0,20,kirchoff/em2393,train,5,0.38932156562805176
efficientnet_b0,20,kirchoff/em2394,train,5,0.45167282223701477
efficientnet_b0,20,kirchoff/em2408,train,11,0.6097795367240906
efficientnet_b0,20,kirchoff/em2409,train,11,0.5476012229919434
efficientnet_b0,20,kirchoff/em2396,train,2,0.8180479407310486
efficientnet_b0,20,kirchoff/em2403,train,17,0.6309553980827332
efficientnet_b0,20,kirchoff/em2404,train,17,0.6189507246017456
efficientnet_b0,20,kirchoff/em2405,train,17,0.5724191665649414
efficientnet_b0,20,kirchoff/em2406,train,17,0.5177897810935974
efficientnet_b0,20,kirchoff/em2407,train,17,0.46304136514663696
efficientnet_b0,20,kirchoff/em2397,train,15,0.6482937932014465
efficientnet_b0,20,kirchoff/em2399,train,15,0.7087411880493164
efficientnet_b0,20,kirchoff/em2401,train,15,0.6700155735015869
efficientnet_b0,20,kirchoff/em2402,train,15,0.788243293762207
efficientnet_b0,20,kirchoff/em2392,train,3,0.6773346662521362
efficientnet_b0,20,kirchoff/em2413,validation,4,0.7907214760780334
efficientnet_b0,20,kirchoff/em2424,validation,11,0.5993227958679199
efficientnet_b0,20,kirchoff/em2414,validation,17,0.6847283244132996
efficientnet_b0,20,kirchoff/em2415,validation,17,0.7499968409538269
efficientnet_b0,20,kirchoff/em2420,validation,17,0.4383067488670349
efficientnet_b0,20,kirchoff/em2421,validation,17,0.4643431007862091
efficientnet_b0,20,kirchoff/em2422,validation,17,0.4385205805301666
efficientnet_b0,20,kirchoff/em2418,validation,15,0.754551887512207
efficientnet_b0,20,kirchoff/em2412,validation,14,0.6239147782325745
efficientnet_b0,20,baskauf/15643,test,11,0.7582466006278992
efficientnet_b0,20,baskauf/90969,test,14,0.5227382183074951
efficientnet_b0,20,baskauf/90972,test,14,0.4447941184043884
efficientnet_b0,20,baskauf/89376,test,14,0.7604276537895203
efficientnet_b0,20,baskauf/90696,train,14,0.6612259149551392
efficientnet_b0,20,baskauf/90735,train,3,0.7783032655715942
efficientnet_b0,20,baskauf/90737,train,14,0.6494579315185547
efficientnet_b0,20,baskauf/90815,train,14,0.5734286308288574
efficientnet_b0,20,baskauf/90817,train,3,0.5748271346092224
efficientnet_b0,20,baskauf/90820,train,4,0.7108657956123352
efficientnet_b0,20,baskauf/91105,train,14,0.4243335723876953
efficientnet_b0,20,baskauf/11958,train,5,0.5980283617973328
efficientnet_b0,20,baskauf/11960,train,4,0.6520699262619019
efficientnet_b0,20,ssmv/2-185-02,train,5,0.576451301574707
efficientnet_b0,20,ssmv/2-185-03,train,1,1.0055499076843262
efficientnet_b0,20,baskauf/11304,train,2,0.6951457858085632
efficientnet_b0,20,ssmv/2-185-04,train,2,0.828349769115448
efficientnet_b0,20,baskauf/11301,train,14,0.537701427936554
efficientnet_b0,20,ssmv/2-185-01,train,14,0.48467159271240234
efficientnet_b0,20,baskauf/12307,train,2,0.7972356081008911
efficientnet_b0,20,baskauf/12309,train,12,0.8621686697006226
efficientnet_b0,20,baskauf/15598,train,12,0.7667118906974792
efficientnet_b0,20,baskauf/15604,train,7,0.9575363397598267
efficientnet_b0,20,baskauf/19346,train,7,0.9188892841339111
efficientnet_b0,20,baskauf/19354,train,0,0.8136078119277954
efficientnet_b0,20,baskauf/19361,train,0,0.8626890778541565
efficientnet_b0,20,baskauf/15607,train,8,0.7832779884338379
efficientnet_b0,20,baskauf/50745,validation,0,0.8064167499542236
efficientnet_b0,20,baskauf/50996,validation,0,0.8156163692474365
efficientnet_b0,20,baskauf/50998,validation,0,0.86446213722229
efficientnet_b0,20,baskauf/91076,validation,14,0.6048324704170227
efficientnet_b0,20,baskauf/10554,test,0,0.8482149243354797
efficientnet_b0,20,baskauf/10556,test,12,0.8194813132286072
efficientnet_b0,20,baskauf/10502,test,1,0.8567232489585876
efficientnet_b0,20,baskauf/10557,test,15,0.8278189301490784
efficientnet_b0,20,baskauf/91126,test,14,0.5940060019493103
efficientnet_b0,20,baskauf/11176,train,9,0.9550924897193909
efficientnet_b0,20,baskauf/11174,train,2,0.6623106598854065
efficientnet_b0,20,baskauf/10693,train,5,0.5612346529960632
efficientnet_b0,20,baskauf/10692,train,9,0.6930270791053772
efficientnet_b0,20,baskauf/10689,train,1,0.7009800672531128
efficientnet_b0,20,baskauf/10690,train,9,0.7544875741004944
efficientnet_b0,20,baskauf/51420,train,0,0.7266358137130737
efficientnet_b0,20,baskauf/11181,train,2,0.612293541431427
efficientnet_b0,20,baskauf/11182,train,2,0.604058027267456
efficientnet_b0,20,baskauf/15925,train,15,0.769020140171051
efficientnet_b0,20,baskauf/90876,train,14,0.4980417788028717
efficientnet_b0,20,thomas/0014-01-07,train,0,0.7641860842704773
efficientnet_b0,20,thomas/0014-01-02,train,9,0.6971590518951416
efficientnet_b0,20,thomas/0014-01-05,train,9,0.6770559549331665
efficientnet_b0,20,thomas/0014-01-09,train,9,0.6950510144233704
efficientnet_b0,20,thomas/0014-01-04,train,9,0.7041922211647034
efficientnet_b0,20,thomas/0014-01-03,train,10,0.5950186848640442
efficientnet_b0,20,thomas/0014-01-08,train,10,0.5594477653503418
efficientnet_b0,20,thomas/0014-01-01,train,6,0.8199076652526855
efficientnet_b0,20,thomas/0014-01-06,train,1,0.7617893815040588
efficientnet_b0,20,thomas/0265-01-06,validation,0,0.8305631875991821
efficientnet_b0,20,thomas/0265-01-04,validation,2,0.6632701754570007
efficientnet_b0,20,thomas/0265-01-01,validation,10,0.46889975666999817
efficientnet_b0,20,thomas/0265-01-05,validation,10,0.4944925606250763
efficientnet_b0,20,thomas/0265-01-02,validation,8,0.8349490761756897
efficientnet_b0,20,thomas/0265-01-03,validation,0,0.9209727644920349
efficientnet_b0,20,baskauf/39880,test,0,0.7520400881767273
efficientnet_b0,20,baskauf/27896,train,18,0.7795556783676147
efficientnet_b0,20,baskauf/27897,train,5,0.555840253829956
efficientnet_b0,20,baskauf/27889,train,2,0.6686793565750122
efficientnet_b0,20,baskauf/27886,train,15,0.8054463863372803
efficientnet_b0,20,baskauf/27882,train,0,0.7659598588943481
efficientnet_b0,20,baskauf/27901,train,14,0.6187898516654968
efficientnet_b0,20,baskauf/27900,train,4,0.7389049530029297
efficientnet_b0,20,baskauf/51574,train,0,0.8426108360290527
efficientnet_b0,20,baskauf/51575,train,0,0.8171908855438232
efficientnet_b0,20,baskauf/51577,train,6,0.8447864055633545
efficientnet_b0,20,baskauf/51578,train,6,0.7524924278259277
efficientnet_b0,20,baskauf/51572,train,6,0.8484175801277161
efficientnet_b0,20,baskauf/52430,train,16,0.6142888069152832
efficientnet_b0,20,baskauf/90947,train,14,0.7782913446426392
efficientnet_b0,20,baskauf/89367,train,13,0.7510911822319031
efficientnet_b0,20,baskauf/30246,validation,7,0.8530755639076233
efficientnet_b0,20,baskauf/30241,validation,7,0.829552173614502
efficientnet_b0,20,baskauf/30240,validation,7,0.8317000269889832
efficientnet_b0,20,baskauf/30252,validation,10,0.8512367606163025
efficientnet_b0,20,baskauf/30235,validation,0,0.7516834735870361
efficientnet_b0,20,baskauf/11993,test,2,0.6292026042938232
efficientnet_b0,20,baskauf/11995,test,15,0.7748273611068726
efficientnet_b0,20,baskauf/11997,test,0,0.823491632938385
efficientnet_b0,20,baskauf/11996,test,1,0.6575016379356384
efficientnet_b0,20,baskauf/12060,train,10,0.6645973920822144
efficientnet_b0,20,baskauf/13650,test,5,0.582841694355011
efficientnet_b0,20,baskauf/13654,test,4,0.7430068850517273
efficientnet_b0,20,baskauf/15864,train,5,0.529720664024353
efficientnet_b0,20,baskauf/13712,validation,5,0.7079130411148071
efficientnet_b0,20,baskauf/13707,validation,2,0.5549559593200684
efficientnet_b0,20,baskauf/13709,validation,2,0.6624330282211304
efficientnet_b0,20,baskauf/15861,train,5,0.6435762643814087
efficientnet_b0,20,baskauf/22885,train,6,0.6874753832817078
efficientnet_b0,20,baskauf/22873,train,2,0.5874533653259277
efficientnet_b0,20,baskauf/22882,train,15,0.7756360173225403
efficientnet_b0,20,baskauf/15894,train,7,0.882956862449646
efficientnet_b0,20,baskauf/30195,train,7,0.8642865419387817
efficientnet_b0,20,baskauf/15898,train,16,0.6215803623199463
efficientnet_b0,20,baskauf/16192,train,16,0.905570387840271
efficientnet_b0,20,baskauf/39156,train,7,0.9416032433509827
efficientnet_b0,20,baskauf/16502,validation,5,0.4942580461502075
efficientnet_b0,20,baskauf/16509,validation,7,0.833756148815155
efficientnet_b0,20,baskauf/16506,validation,4,0.871393084526062
efficientnet_b0,20,baskauf/50556,validation,13,0.7716606855392456
efficientnet_b0,20,baskauf/11812,test,5,0.5869091749191284
efficientnet_b0,20,baskauf/11813,test,18,0.6590380668640137
efficientnet_b0,20,baskauf/11815,test,4,0.7803746461868286
efficientnet_b0,20,baskauf/70795,train,7,0.8130316734313965
efficientnet_b0,20,baskauf/70799,train,7,0.8823724389076233
efficientnet_b0,20,baskauf/70807,train,7,0.8762257099151611
efficientnet_b0,20,baskauf/70808,train,7,0.8312904834747314
efficientnet_b0,20,baskauf/70867,train,7,0.7766541242599487
efficientnet_b0,20,baskauf/70803,train,7,0.7792869210243225
efficientnet_b0,20,baskauf/70804,train,7,0.7951851487159729
efficientnet_b0,20,baskauf/70869,train,7,0.8172661066055298
efficientnet_b0,20,baskauf/70870,train,7,0.7507383823394775
efficientnet_b0,20,baskauf/70792,train,1,0.977549135684967
efficientnet_b0,20,baskauf/70872,train,7,0.7774215340614319
efficientnet_b0,20,baskauf/70873,train,7,0.7920352816581726
efficientnet_b0,20,baskauf/70874,train,7,0.7960507869720459
efficientnet_b0,20,baskauf/70875,train,7,0.8171594142913818
efficientnet_b0,20,baskauf/70876,train,7,0.8060983419418335
efficientnet_b0,20,baskauf/55876,train,8,0.7597082257270813
efficientnet_b0,20,baskauf/55877,train,8,0.7160329818725586
efficientnet_b0,20,baskauf/55869,train,8,0.8923495411872864
efficientnet_b0,20,baskauf/55872,train,8,0.8599148988723755
efficientnet_b0,20,baskauf/16500,train,4,0.7532195448875427
efficientnet_b0,20,baskauf/70791,train,4,0.8634668588638306
efficientnet_b0,20,baskauf/16498,train,14,0.642686665058136
efficientnet_b0,20,baskauf/50554,train,4,0.9097185134887695
efficientnet_b0,20,baskauf/11839,train,1,0.7276706695556641
efficientnet_b0,20,baskauf/11843,train,8,0.7846852540969849
efficientnet_b0,20,baskauf/11840,train,2,0.703078031539917
efficientnet_b0,20,baskauf/10685,train,5,0.6576815247535706
efficientnet_b0,20,baskauf/10683,train,0,0.7954506874084473
efficientnet_b0,20,baskauf/10688,train,2,0.7391875982284546
efficientnet_b0,20,baskauf/15935,train,12,0.8475213646888733
efficientnet_b0,20,baskauf/15938,train,12,0.8883342146873474
efficientnet_b0,20,baskauf/15946,train,16,0.5763129591941833
efficientnet_b0,20,baskauf/11188,train,1,0.6933486461639404
efficientnet_b0,20,baskauf/11187,train,2,0.7486619353294373
efficientnet_b0,20,baskauf/15942,train,7,0.810662031173706
efficientnet_b0,20,baskauf/10673,validation,1,0.7919337749481201
efficientnet_b0,20,baskauf/10674,validation,1,0.6765338778495789
efficientnet_b0,20,baskauf/29699,validation,7,0.8696720004081726
efficientnet_b0,20,baskauf/90936,validation,3,0.6836381554603577
efficientnet_b0,20,baskauf/89356,validation,3,0.8492059111595154
efficientnet_b0,20,baskauf/23025,test,6,0.6823208928108215
efficientnet_b0,20,baskauf/23022,test,6,0.7235907912254333
efficientnet_b0,20,baskauf/11973,train,12,0.8280131816864014
efficientnet_b0,20,baskauf/43252,train,16,0.7067480087280273
efficientnet_b0,20,baskauf/15197,train,2,0.6675897240638733
efficientnet_b0,20,baskauf/15199,train,11,0.6839914321899414
efficientnet_b0,20,baskauf/43251,train,2,0.6316632628440857
efficientnet_b0,20,baskauf/15203,train,15,0.7409839034080505
efficientnet_b0,20,baskauf/39164,train,8,0.7483581304550171
efficientnet_b0,20,baskauf/15200,train,15,0.7964217662811279
efficientnet_b0,20,baskauf/15205,train,8,0.9461292028427124
efficientnet_b0,20,baskauf/15207,train,8,0.9407908320426941
efficientnet_b0,20,baskauf/39154,train,7,0.9222310185432434
efficientnet_b0,20,baskauf/90955,train,3,0.6427257061004639
efficientnet_b0,20,baskauf/89370,train,3,0.9036640524864197
efficientnet_b0,20,baskauf/11111,train,14,0.5697539448738098
efficientnet_b0,20,baskauf/90750,train,14,0.5160211324691772
efficientnet_b0,20,baskauf/90752,train,3,0.7282570600509644
efficientnet_b0,20,baskauf/91101,train,3,0.7287755012512207
efficientnet_b0,20,baskauf/91127,train,4,0.6688428521156311
efficientnet_b0,20,baskauf/11335,train,14,0.46291986107826233
efficientnet_b0,20,baskauf/19080,train,18,0.6461310386657715
efficientnet_b0,20,baskauf/31464,train,6,0.7310781478881836
efficientnet_b0,20,baskauf/50462,test,8,0.8116283416748047
efficientnet_b0,20,baskauf/50460,test,6,0.7647733688354492
efficientnet_b0,20,baskauf/50467,test,15,0.9039207100868225
efficientnet_b0,20,baskauf/17771,train,0,0.7817813754081726
efficientnet_b0,20,baskauf/15729,train,2,0.8156929016113281
efficientnet_b0,20,baskauf/15117,train,12,0.706810474395752
efficientnet_b0,20,baskauf/29816,train,12,0.747134804725647
efficientnet_b0,20,baskauf/52747,validation,16,0.5684806108474731
efficientnet_b0,20,baskauf/52744,validation,11,0.7992618680000305
efficientnet_b0,20,baskauf/11019,train,10,0.6066288352012634
efficientnet_b0,20,baskauf/11699,train,2,0.6298620700836182
efficientnet_b0,20,baskauf/11695,train,11,0.6216033101081848
efficientnet_b0,20,baskauf/11696,train,8,0.8499858379364014
efficientnet_b0,20,baskauf/11691,train,1,0.8659132719039917
efficientnet_b0,20,baskauf/29705,train,10,0.6689344048500061
efficientnet_b0,20,baskauf/11086,train,1,0.6948327422142029
efficientnet_b0,20,baskauf/11341,train,5,0.46580541133880615
efficientnet_b0,20,baskauf/16321,train,5,0.689419150352478
efficientnet_b0,20,baskauf/16324,train,5,0.8927973508834839
efficientnet_b0,20,baskauf/16325,train,4,0.7479602098464966
efficientnet_b0,20,baskauf/15549,train,5,0.45439696311950684
efficientnet_b0,20,baskauf/50977,test,0,0.7286261916160583
efficientnet_b0,20,baskauf/50974,test,0,0.7620418071746826
efficientnet_b0,20,baskauf/50973,test,0,0.7307100892066956
efficientnet_b0,20,baskauf/50978,test,6,0.8156020045280457
efficientnet_b0,20,baskauf/91056,test,3,0.7140410542488098
efficientnet_b0,20,baskauf/51013,train,9,0.639002799987793
efficientnet_b0,20,baskauf/51014,train,9,0.740139365196228
efficientnet_b0,20,baskauf/51027,train,13,0.7385016679763794
efficientnet_b0,20,baskauf/19587,train,9,0.8006779551506042
efficientnet_b0,20,baskauf/10890,train,2,0.5979818105697632
efficientnet_b0,20,baskauf/10537,train,9,0.6644850373268127
efficientnet_b0,20,baskauf/10539,train,6,0.7128341197967529
efficientnet_b0,20,baskauf/13474,train,12,0.8236938118934631
efficientnet_b0,20,baskauf/15112,train,7,0.8879894018173218
efficientnet_b0,20,baskauf/15417,validation,16,0.6393930315971375
efficientnet_b0,20,baskauf/15412,validation,11,0.6564308404922485
efficientnet_b0,20,baskauf/15424,validation,15,0.7174806594848633
efficientnet_b0,20,baskauf/15868,train,2,0.6586935520172119
efficientnet_b0,20,baskauf/15867,train,2,0.6636649370193481
efficientnet_b0,20,baskauf/16722,train,13,0.8431470394134521
efficientnet_b0,20,kirchoff/b5148,train,2,0.7092481851577759
efficientnet_b0,20,kirchoff/b5147,train,11,0.6563138961791992
efficientnet_b0,20,kirchoff/b5149,train,1,0.76688152551651
efficientnet_b0,20,baskauf/11322,train,1,0.6948015689849854
efficientnet_b0,20,baskauf/11722,train,1,0.6383348107337952
efficientnet_b0,20,baskauf/12456,train,5,0.4167565107345581
efficientnet_b0,20,baskauf/12460,train,18,0.5878621339797974
efficientnet_b0,20,baskauf/18150,train,9,0.8331226110458374
efficientnet_b0,20,baskauf/18141,train,6,0.7760869264602661
efficientnet_b0,20,baskauf/12505,train,16,0.6496098637580872
efficientnet_b0,20,baskauf/12462,train,2,0.8396168351173401
efficientnet_b0,20,baskauf/12467,train,11,0.6851869821548462
efficientnet_b0,20,baskauf/12465,train,11,0.564374566078186
efficientnet_b0,20,baskauf/12501,train,2,0.7651989459991455
efficientnet_b0,20,baskauf/12469,train,15,0.8022524118423462
efficientnet_b0,20,baskauf/12453,train,14,0.6505330204963684
efficientnet_b0,20,baskauf/12457,train,4,0.8955759406089783
efficientnet_b0,20,ssmv/2-638-01,test,18,0.8505752086639404
efficientnet_b0,20,ssmv/2-638-03,test,2,0.8664577007293701
efficientnet_b0,20,ssmv/2-638-02,test,3,0.6506534218788147
efficientnet_b0,20,ssmv/2-638-04,test,3,0.6771325469017029
efficientnet_b0,20,baskauf/12801,train,18,0.611653208732605
efficientnet_b0,20,baskauf/12800,train,14,0.7185994982719421
efficientnet_b0,20,baskauf/25640,train,2,0.8512246608734131
efficientnet_b0,20,baskauf/25646,train,0,0.8498820662498474
efficientnet_b0,20,baskauf/91173,validation,7,0.9704400897026062
efficientnet_b0,20,baskauf/90824a,validation,14,0.6805157661437988
efficientnet_b0,20,baskauf/90825,validation,3,0.6371873617172241
efficientnet_b0,20,baskauf/90826a,validation,14,0.7107887864112854
efficientnet_b0,20,baskauf/90905,validation,3,0.8296800255775452
efficientnet_b0,20,baskauf/90899,train,14,0.48961341381073
efficientnet_b0,20,baskauf/89347,train,3,0.7605031132698059
efficientnet_b0,20,baskauf/91083,train,14,0.4768330156803131
efficientnet_b0,20,baskauf/91150,train,14,0.5089961886405945
efficientnet_b0,20,ssmv/2-1006-01,train,14,0.6972284317016602
efficientnet_b0,20,ssmv/2-1006-02,train,3,0.6671156883239746
efficientnet_b0,20,ssmv/2-1006-03,train,14,0.6469383835792542
efficientnet_b0,20,baskauf/13406,train,5,0.6373887658119202
efficientnet_b0,20,baskauf/13412,train,18,0.751419186592102
efficientnet_b0,20,baskauf/19298,train,0,0.8571320176124573
efficientnet_b0,20,baskauf/19291,train,6,0.7967758774757385
efficientnet_b0,20,baskauf/13393,train,15,0.7687783241271973
efficientnet_b0,20,baskauf/13397,train,0,0.8048751950263977
efficientnet_b0,20,baskauf/13392,train,16,0.5664417147636414
efficientnet_b0,20,baskauf/13401,train,11,0.6422609686851501
efficientnet_b0,20,baskauf/13380,train,1,0.7630355954170227
efficientnet_b0,20,baskauf/13403,train,15,0.7386226058006287
efficientnet_b0,20,baskauf/13383,train,2,0.6366995573043823
efficientnet_b0,20,baskauf/13386,train,2,0.6439089775085449
efficientnet_b0,20,baskauf/13379,train,14,0.46419310569763184
efficientnet_b0,20,baskauf/91091,train,3,0.6157257556915283
efficientnet_b0,20,baskauf/13410,train,4,0.5656149983406067
efficientnet_b0,20,baskauf/51169,train,0,0.8046968579292297
efficientnet_b0,20,baskauf/51175,train,9,0.771488606929779
efficientnet_b0,20,baskauf/51172,train,15,0.7859639525413513
efficientnet_b0,20,baskauf/51174,train,15,0.791420042514801
efficientnet_b0,20,baskauf/91152,train,3,0.642363429069519
efficientnet_b0,20,baskauf/17457,train,8,0.7549084424972534
efficientnet_b0,20,baskauf/17455,train,8,0.8578555583953857
efficientnet_b0,20,baskauf/90785a,test,3,0.73308265209198
efficientnet_b0,20,baskauf/90799,test,14,0.7380508780479431
efficientnet_b0,20,baskauf/90789,test,4,0.6837952733039856
efficientnet_b0,20,baskauf/90797a,validation,3,0.7727375626564026
efficientnet_b0,20,baskauf/90798,validation,3,0.8096573948860168
efficientnet_b0,20,baskauf/90792,validation,14,0.6461827158927917
efficientnet_b0,20,baskauf/21865,test,5,0.5650736689567566
efficientnet_b0,20,baskauf/30439,validation,1,0.9003173112869263
efficientnet_b0,20,baskauf/30435,validation,0,0.9358608722686768
efficientnet_b0,20,baskauf/12768,train,16,0.5589540004730225
efficientnet_b0,20,baskauf/12764,train,2,0.6301825046539307
efficientnet_b0,20,baskauf/12757,train,2,0.6271764039993286
efficientnet_b0,20,baskauf/12763,train,15,0.672417938709259
efficientnet_b0,20,baskauf/12760,train,15,0.6711220145225525
efficientnet_b0,20,baskauf/12761,train,15,0.7109915018081665
efficientnet_b0,20,baskauf/12755,train,1,0.6426100730895996
efficientnet_b0,20,baskauf/2014-08-23-16-40-08,train,2,0.7309431433677673
efficientnet_b0,20,baskauf/2014-08-23-16-40-31,train,2,0.8097959160804749
efficientnet_b0,20,baskauf/2014-08-23-16-40-51,train,1,0.7834263443946838
efficientnet_b0,20,baskauf/2014-08-23-16-39-52,train,4,0.7158111929893494
efficientnet_b0,20,baskauf/32863,train,2,0.8196898102760315
efficientnet_b0,20,baskauf/11435,train,5,0.5977451801300049
efficientnet_b0,20,baskauf/11434,train,2,0.8527559638023376
efficientnet_b0,20,baskauf/11430,train,6,0.8529401421546936
efficientnet_b0,20,baskauf/11432,train,6,0.8039299249649048
efficientnet_b0,20,baskauf/11427,train,14,0.6876463890075684
efficientnet_b0,20,baskauf/38128,validation,7,0.9106330275535583
efficientnet_b0,20,baskauf/38132,validation,7,0.8744816184043884
efficientnet_b0,20,baskauf/26131,test,15,0.8232323527336121
efficientnet_b0,20,baskauf/11094,train,18,0.778397798538208
efficientnet_b0,20,baskauf/10225,train,13,0.8515954613685608
efficientnet_b0,20,baskauf/11091,train,6,0.7917055487632751
efficientnet_b0,20,baskauf/11093,train,6,0.8809025883674622
efficientnet_b0,20,baskauf/15663,train,6,0.9338664412498474
efficientnet_b0,20,baskauf/15662,train,14,0.7274946570396423
efficientnet_b0,20,baskauf/17544,test,5,0.735043466091156
efficientnet_b0,20,baskauf/17546,test,4,0.7353484034538269
efficientnet_b0,20,baskauf/17542,test,15,0.8120896816253662
efficientnet_b0,20,baskauf/17548,train,5,0.5725085139274597
efficientnet_b0,20,baskauf/13417,train,6,0.8699886798858643
efficientnet_b0,20,baskauf/13418,train,6,0.9013588428497314
efficientnet_b0,20,baskauf/15225,train,6,1.0097776651382446
efficientnet_b0,20,baskauf/34222,validation,6,0.87285977602005
efficientnet_b0,20,baskauf/34216,validation,1,0.7985106706619263
efficientnet_b0,20,baskauf/34219,validation,9,0.9354798197746277
efficientnet_b0,20,baskauf/54826,train,0,0.9657314419746399
efficientnet_b0,20,baskauf/54828,train,0,0.9351280331611633
efficientnet_b0,20,baskauf/54834,train,0,0.9622333645820618
efficientnet_b0,20,baskauf/54836,train,0,0.920970618724823
efficientnet_b0,20,baskauf/90988,train,4,0.7522149085998535
efficientnet_b0,20,baskauf/89397,train,14,0.6763198375701904
efficientnet_b0,20,baskauf/11404,train,5,0.5179876089096069
efficientnet_b0,20,baskauf/11493,test,5,0.6221857070922852
efficientnet_b0,20,baskauf/11492,test,4,0.6683729887008667
efficientnet_b0,20,baskauf/10805,train,0,0.7992784976959229
efficientnet_b0,20,baskauf/10515,train,6,0.7969263792037964
efficientnet_b0,20,baskauf/10516,train,0,0.8391232490539551
efficientnet_b0,20,baskauf/10536,train,0,0.814693808555603
efficientnet_b0,20,baskauf/15626,train,15,0.7706083059310913
efficientnet_b0,20,baskauf/10485,train,6,0.8920103311538696
efficientnet_b0,20,baskauf/11394,validation,2,0.8814356327056885
efficientnet_b0,20,baskauf/11392,validation,4,0.8882020115852356
efficientnet_b0,20,baskauf/11490,train,14,0.8000385761260986
efficientnet_b0,20,baskauf/91062,train,14,0.6566342711448669
efficientnet_b0,20,baskauf/11495,train,14,0.49296537041664124
efficientnet_b0,20,baskauf/11497,train,4,0.7470422387123108
efficientnet_b0,20,baskauf/10462,train,18,0.911875307559967
efficientnet_b0,20,baskauf/10464,train,13,0.8898872137069702
efficientnet_b0,20,baskauf/10463,train,6,0.9205153584480286
efficientnet_b0,20,baskauf/89955,test,18,0.9453410506248474
efficientnet_b0,20,baskauf/90872,test,14,0.9206223487854004
efficientnet_b0,20,baskauf/90874,test,14,0.7566556334495544
efficientnet_b0,20,baskauf/89954,test,13,0.6489226818084717
