representation,k,image_id,split,cluster_id,distance_to_centroid
bioclip,50,baskauf/54834,train,12,0.8754628300666809
bioclip,50,baskauf/54836,train,24,0.8613118529319763
bioclip,50,baskauf/90988,train,27,0.5614850521087646
bioclip,50,baskauf/89397,train,27,0.4366220533847809
bioclip,50,baskauf/11404,train,47,0.5828879475593567
bioclip,50,baskauf/11493,test,47,0.5379955172538757
bioclip,50,baskauf/11492,test,47,0.567858874797821
bioclip,50,baskauf/10805,train,47,0.4996013045310974
bioclip,50,baskauf/10515,train,47,0.5054587125778198
bioclip,50,baskauf/10516,train,47,0.641801655292511
bioclip,50,baskauf/10536,train,47,0.4893306791782379
bioclip,50,baskauf/15626,train,47,0.5640923976898193
bioclip,50,baskauf/10485,train,47,0.5288228392601013
bioclip,50,baskauf/11394,validation,47,0.5511036515235901
bioclip,50,baskauf/11392,validation,47,0.5473208427429199
bioclip,50,baskauf/11490,train,47,0.5649970173835754
bioclip,50,baskauf/91062,train,33,0.8305789828300476
bioclip,50,baskauf/11495,train,47,0.6493698954582214
bioclip,50,baskauf/11497,train,27,0.7681341767311096
bioclip,50,baskauf/10462,train,25,0.36906546354293823
bioclip,50,baskauf/10464,train,25,0.421556293964386
bioclip,50,baskauf/10463,train,25,0.4983725845813751
bioclip,50,baskauf/89955,test,25,0.6930873990058899
bioclip,50,baskauf/90872,test,25,0.47514450550079346
bioclip,50,baskauf/90874,test,25,0.4705018401145935
bioclip,50,baskauf/89954,test,25,0.3419630229473114
bioclip,50,baskauf/89960a,test,25,0.36787405610084534
bioclip,50,baskauf/89963,test,25,0.38590008020401
bioclip,50,baskauf/19402,validation,25,0.43162715435028076
bioclip,50,baskauf/11125,validation,25,0.6817805171012878
bioclip,50,baskauf/11127,validation,25,0.5536118745803833
bioclip,50,baskauf/19392,validation,25,0.5160470008850098
bioclip,50,baskauf/11124,validation,25,0.6453554630279541
bioclip,50,baskauf/91123,validation,25,0.3731485903263092
bioclip,50,baskauf/16835,train,25,0.40259793400764465
bioclip,50,baskauf/15364,train,25,0.6901293992996216
bioclip,50,baskauf/15358,train,25,0.45075368881225586
bioclip,50,baskauf/15360,train,25,0.3761158287525177
bioclip,50,baskauf/15363,train,25,0.5018025636672974
bioclip,50,baskauf/15370,train,25,0.47707363963127136
bioclip,50,baskauf/15367,train,25,0.39488404989242554
bioclip,50,baskauf/29666,train,25,0.5147722959518433
bioclip,50,baskauf/90911,train,25,0.622857928276062
bioclip,50,baskauf/89394,train,25,0.507485032081604
bioclip,50,baskauf/39162,train,25,0.5969926714897156
bioclip,50,baskauf/39134,train,12,0.72886723279953
bioclip,50,baskauf/39142,train,25,0.6909770369529724
bioclip,50,baskauf/39152,train,12,0.7285741567611694
bioclip,50,baskauf/15129,train,25,0.4536914527416229
bioclip,50,baskauf/17313,train,12,0.7439168095588684
bioclip,50,baskauf/17316,train,25,0.5307351350784302
bioclip,50,baskauf/10336,train,25,0.45338037610054016
bioclip,50,baskauf/10338,train,25,0.6004928946495056
bioclip,50,baskauf/22595,train,12,0.7620546221733093
bioclip,50,baskauf/18969,train,4,0.500188946723938
bioclip,50,baskauf/18976,train,4,0.5055091977119446
bioclip,50,baskauf/22607,train,4,0.7265579700469971
bioclip,50,baskauf/22601,train,12,0.7569103837013245
bioclip,50,baskauf/31411,train,12,0.7137494683265686
bioclip,50,baskauf/31418,train,4,0.4619787931442261
bioclip,50,baskauf/31421,train,4,0.5340795516967773
bioclip,50,baskauf/31425,train,4,0.38874518871307373
bioclip,50,baskauf/31404,train,4,0.5205129384994507
bioclip,50,baskauf/31412,train,4,0.4426933228969574
bioclip,50,baskauf/31426,train,12,0.7775881886482239
bioclip,50,baskauf/31400,train,4,0.5949500799179077
bioclip,50,baskauf/32481,test,4,0.41378551721572876
bioclip,50,baskauf/32478,test,4,0.5200953483581543
bioclip,50,baskauf/32482,test,4,0.4772469103336334
bioclip,50,baskauf/34159,validation,4,0.5356414318084717
bioclip,50,baskauf/34165,validation,4,0.6855490803718567
bioclip,50,baskauf/32123,train,4,0.48274844884872437
bioclip,50,baskauf/11331,train,31,0.5206731557846069
bioclip,50,baskauf/12041,validation,31,0.5822085738182068
bioclip,50,baskauf/12045,validation,31,0.7365816235542297
bioclip,50,baskauf/12043,validation,9,0.7383151054382324
bioclip,50,baskauf/11213,train,31,0.5627835392951965
bioclip,50,baskauf/10652,train,31,0.5419370532035828
bioclip,50,baskauf/10651,train,31,0.4809779226779938
bioclip,50,baskauf/35740,train,31,0.4563415050506592
bioclip,50,baskauf/35743,train,31,0.5732777714729309
bioclip,50,baskauf/15381,train,31,0.495145320892334
bioclip,50,baskauf/29787,train,31,0.5011980533599854
bioclip,50,baskauf/50473,train,31,0.6043881177902222
bioclip,50,baskauf/50474,train,31,0.7028161883354187
bioclip,50,baskauf/10643,train,31,0.682829737663269
bioclip,50,baskauf/11327,train,31,0.6803780794143677
bioclip,50,baskauf/11964,test,31,0.4158604145050049
bioclip,50,baskauf/11966,test,31,0.42674097418785095
bioclip,50,baskauf/11961,test,31,0.43936261534690857
bioclip,50,baskauf/11962,test,31,0.44270554184913635
bioclip,50,baskauf/31920,train,18,0.6341806650161743
bioclip,50,baskauf/31922,train,18,0.7702470421791077
bioclip,50,baskauf/31911,train,40,0.5947155356407166
bioclip,50,baskauf/31913,train,40,0.6179746389389038
bioclip,50,baskauf/31996,train,24,0.667705237865448
bioclip,50,baskauf/31981,train,24,0.6453673839569092
bioclip,50,baskauf/31991,train,24,0.6933818459510803
bioclip,50,baskauf/32752,train,24,0.7141064405441284
bioclip,50,baskauf/33644,train,24,0.6690495610237122
bioclip,50,baskauf/35968,train,24,0.696225106716156
bioclip,50,baskauf/38433,train,40,0.5614361763000488
bioclip,50,baskauf/31980,train,24,0.6401312351226807
bioclip,50,baskauf/32748,train,24,0.7203382849693298
bioclip,50,baskauf/32764,train,24,0.625313937664032
bioclip,50,baskauf/32629,train,40,0.4968409538269043
bioclip,50,baskauf/31926,train,40,0.6387648582458496
bioclip,50,baskauf/32631,train,40,0.5425422191619873
bioclip,50,baskauf/38461,train,21,0.7799913287162781
bioclip,50,baskauf/43578,train,21,0.7453299760818481
bioclip,50,baskauf/31916,train,40,0.7466614842414856
bioclip,50,baskauf/31917,train,40,0.49126237630844116
bioclip,50,baskauf/32045,train,40,0.538338303565979
bioclip,50,baskauf/31288,validation,18,0.7564507126808167
bioclip,50,baskauf/31282,validation,40,0.5492538213729858
bioclip,50,baskauf/31312,validation,24,0.6498884558677673
bioclip,50,baskauf/31314,validation,24,0.6697466373443604
bioclip,50,baskauf/38700,validation,40,0.4543052911758423
bioclip,50,baskauf/32633,validation,40,0.498805433511734
bioclip,50,baskauf/37883,validation,40,0.46272483468055725
bioclip,50,baskauf/37886,validation,40,0.5055888295173645
bioclip,50,baskauf/38441,validation,40,0.4345373511314392
bioclip,50,baskauf/38698,validation,40,0.6103236079216003
bioclip,50,baskauf/38731,validation,12,0.75608891248703
bioclip,50,baskauf/31778,validation,24,0.563683032989502
bioclip,50,baskauf/31780,validation,24,0.5934717655181885
bioclip,50,baskauf/31775,validation,40,0.46460258960723877
bioclip,50,baskauf/32634,validation,40,0.44254979491233826
bioclip,50,baskauf/31283,validation,12,0.7477086782455444
bioclip,50,baskauf/31285,validation,40,0.5903087854385376
bioclip,50,baskauf/31291,validation,40,0.6451080441474915
bioclip,50,baskauf/31257,validation,40,0.7063527703285217
bioclip,50,baskauf/32768,test,24,0.6371286511421204
bioclip,50,baskauf/32770,test,24,0.5935018658638
bioclip,50,baskauf/15010,train,12,0.7510649561882019
bioclip,50,baskauf/15003,train,17,0.5655288100242615
bioclip,50,baskauf/15008,train,17,0.6048210859298706
bioclip,50,baskauf/15007,train,17,0.5995999574661255
bioclip,50,baskauf/15009,train,17,0.5884860754013062
bioclip,50,baskauf/15006,train,17,0.6274780035018921
bioclip,50,baskauf/15011,train,17,0.8047476410865784
bioclip,50,baskauf/15013,train,17,0.594944179058075
bioclip,50,baskauf/49330,validation,24,0.7283304333686829
bioclip,50,baskauf/49332,validation,24,0.7765535116195679
bioclip,50,baskauf/49334,validation,17,0.5974717736244202
bioclip,50,baskauf/49326,validation,17,0.5655097961425781
bioclip,50,baskauf/49341,test,17,0.8041685223579407
bioclip,50,baskauf/49344,test,17,0.7195118069648743
bioclip,50,baskauf/49339,test,17,0.6237090229988098
bioclip,50,baskauf/49335,test,17,0.6013349890708923
bioclip,50,baskauf/49300,train,17,0.6962658166885376
bioclip,50,baskauf/49296,train,17,0.6113625168800354
bioclip,50,baskauf/15049,train,17,0.7061681747436523
bioclip,50,baskauf/28672,train,12,0.7035632729530334
bioclip,50,baskauf/15737,train,12,0.749750018119812
bioclip,50,baskauf/28652,train,16,0.2982352375984192
bioclip,50,baskauf/28666,train,16,0.29015669226646423
bioclip,50,baskauf/28649,train,16,0.3179641664028168
bioclip,50,baskauf/28670,train,16,0.2782600522041321
bioclip,50,baskauf/15734,train,16,0.3301478326320648
bioclip,50,baskauf/15756,train,16,0.3793022334575653
bioclip,50,baskauf/15748,train,12,0.753489077091217
bioclip,50,baskauf/15745,train,16,0.6257345676422119
bioclip,50,baskauf/15742,train,16,0.4724833369255066
bioclip,50,baskauf/15750,train,16,0.46275413036346436
bioclip,50,baskauf/28656,train,16,0.3249911367893219
bioclip,50,thomas/0440-04-02,train,16,0.645296573638916
bioclip,50,thomas/0440-04-06,train,16,0.36105477809906006
bioclip,50,thomas/0440-04-07,train,16,0.32265955209732056
bioclip,50,thomas/0440-04-05,train,16,0.6834046244621277
bioclip,50,thomas/0440-04-03,train,16,0.7832283973693848
bioclip,50,thomas/0440-04-01,train,16,0.4454650282859802
bioclip,50,thomas/0440-04-04,train,16,0.40389347076416016
bioclip,50,thomas/0104-01-02,test,16,0.693181574344635
bioclip,50,thomas/0104-01-03,test,21,0.778045117855072
bioclip,50,thomas/0104-01-01,test,16,0.6160296201705933
bioclip,50,thomas/0104-01-04,test,16,0.32872435450553894
bioclip,50,baskauf/37494,validation,16,0.370922714471817
bioclip,50,baskauf/35731,train,0,0.7167239785194397
bioclip,50,baskauf/35725,train,12,0.7483089566230774
bioclip,50,baskauf/35716,train,0,0.5160375237464905
bioclip,50,baskauf/35726,train,12,0.7940571904182434
bioclip,50,baskauf/35728,train,0,0.7225809693336487
bioclip,50,baskauf/35720,train,0,0.5119022130966187
bioclip,50,baskauf/35729,train,0,0.763980507850647
bioclip,50,baskauf/35713,train,0,0.5373591184616089
bioclip,50,baskauf/51813,test,21,0.767356812953949
bioclip,50,baskauf/51815,test,0,0.7159707546234131
bioclip,50,baskauf/51814,test,0,0.48111045360565186
bioclip,50,baskauf/51816,test,0,0.4494602084159851
bioclip,50,baskauf/54535,validation,0,0.6052281260490417
bioclip,50,baskauf/54536,validation,0,0.5176901817321777
bioclip,50,baskauf/54538,validation,0,0.526691734790802
bioclip,50,baskauf/54534,validation,0,0.4834902882575989
bioclip,50,baskauf/54556,validation,0,0.5016714930534363
bioclip,50,baskauf/11066,test,19,0.5911592841148376
bioclip,50,baskauf/11064,test,19,0.5449195504188538
bioclip,50,baskauf/11070,test,19,0.5417764186859131
bioclip,50,baskauf/31457,validation,19,0.6779479384422302
bioclip,50,baskauf/31459,validation,12,0.7707586288452148
bioclip,50,baskauf/31462,validation,9,0.7792901396751404
bioclip,50,baskauf/31433,train,19,0.6538837552070618
bioclip,50,baskauf/31447,train,19,0.7241373062133789
bioclip,50,baskauf/31453,train,19,0.7501940727233887
bioclip,50,baskauf/31468,train,12,0.7715383172035217
bioclip,50,baskauf/11054,train,19,0.5845615267753601
bioclip,50,baskauf/11053,train,19,0.5902460217475891
bioclip,50,baskauf/15343,train,19,0.5878932476043701
bioclip,50,baskauf/15339,train,19,0.6159738302230835
bioclip,50,baskauf/15347,train,19,0.5710666179656982
bioclip,50,baskauf/15346,train,19,0.5191993117332458
bioclip,50,baskauf/15335,train,19,0.5945810675621033
bioclip,50,baskauf/90802,train,19,0.7110592722892761
bioclip,50,baskauf/90804,train,19,0.5096494555473328
bioclip,50,baskauf/13977,train,19,0.6314879059791565
bioclip,50,baskauf/13981,train,19,0.5865609645843506
bioclip,50,baskauf/13980,train,19,0.5782257318496704
bioclip,50,baskauf/14027,train,19,0.5454689860343933
bioclip,50,baskauf/14024,train,19,0.578982949256897
bioclip,50,baskauf/14031,train,19,0.6526565551757812
bioclip,50,baskauf/14029,train,19,0.5421248078346252
bioclip,50,baskauf/14034,train,49,0.7861664891242981
bioclip,50,baskauf/13975,validation,19,0.67011958360672
bioclip,50,kaufmannm/ke062,train,19,0.6883953213691711
bioclip,50,kaufmannm/ke063,train,19,0.7819468379020691
bioclip,50,kaufmannm/ke064,test,19,0.7108047008514404
bioclip,50,baskauf/13585,train,39,0.5392048954963684
bioclip,50,baskauf/13589,train,39,0.6751564145088196
bioclip,50,baskauf/13588,train,12,0.7371659278869629
bioclip,50,baskauf/13580,train,39,0.5156278610229492
bioclip,50,baskauf/13583,train,39,0.4620191156864166
bioclip,50,baskauf/13576,train,39,0.7572090029716492
bioclip,50,baskauf/13574,train,39,0.5737098455429077
bioclip,50,baskauf/13594,train,39,0.6148983240127563
bioclip,50,baskauf/23020,train,29,0.7457291483879089
bioclip,50,baskauf/23004,train,39,0.4805479347705841
bioclip,50,baskauf/23007,train,39,0.4890091121196747
bioclip,50,baskauf/23013,train,39,0.5055029392242432
bioclip,50,baskauf/23002,train,39,0.5375881195068359
bioclip,50,baskauf/21454,test,39,0.4614727795124054
bioclip,50,baskauf/21457,test,39,0.7074522376060486
bioclip,50,baskauf/21465,test,39,0.49623414874076843
bioclip,50,baskauf/11078,train,39,0.7962142825126648
bioclip,50,baskauf/23997,validation,39,0.4834895431995392
bioclip,50,baskauf/24001,validation,39,0.6272790431976318
bioclip,50,baskauf/11109,train,28,0.5117940306663513
bioclip,50,baskauf/11105,train,28,0.5366514921188354
bioclip,50,baskauf/10999,train,28,0.3646928369998932
bioclip,50,baskauf/11102,train,28,0.38451310992240906
bioclip,50,baskauf/13165,train,28,0.33337196707725525
bioclip,50,baskauf/13169,train,28,0.2910407781600952
bioclip,50,baskauf/13172,train,28,0.4434812068939209
bioclip,50,baskauf/11107,train,28,0.3010348677635193
bioclip,50,baskauf/17536,train,28,0.5406256318092346
bioclip,50,baskauf/17534,train,28,0.5969218611717224
bioclip,50,baskauf/10997,train,28,0.36467045545578003
bioclip,50,baskauf/10998,train,28,0.5196714997291565
bioclip,50,baskauf/11106,train,28,0.31179505586624146
bioclip,50,baskauf/15184,train,28,0.2961035668849945
bioclip,50,baskauf/15185,train,28,0.3511357605457306
bioclip,50,baskauf/15187,train,28,0.8306403756141663
bioclip,50,baskauf/52519,train,12,0.7318496704101562
bioclip,50,baskauf/15190,train,28,0.5389658808708191
bioclip,50,baskauf/15192,train,28,0.2928226888179779
bioclip,50,baskauf/15196,train,28,0.30428242683410645
bioclip,50,baskauf/39159,train,8,0.7398794889450073
bioclip,50,baskauf/39171,train,12,0.7115284204483032
bioclip,50,baskauf/39173,train,12,0.7401660680770874
bioclip,50,baskauf/90959,train,8,0.7041487693786621
bioclip,50,baskauf/89373,train,28,0.6608309745788574
bioclip,50,baskauf/10980,validation,28,0.4595685601234436
bioclip,50,baskauf/10978,validation,28,0.5785573720932007
bioclip,50,baskauf/10904,test,28,0.3544886112213135
bioclip,50,baskauf/65650,train,12,0.7139794230461121
bioclip,50,baskauf/65651,train,12,0.7159528732299805
bioclip,50,baskauf/65652,train,12,0.7402737140655518
bioclip,50,baskauf/65653,train,12,0.7658092379570007
bioclip,50,baskauf/65654,train,11,0.6555049419403076
bioclip,50,baskauf/65641,train,49,0.6988126635551453
bioclip,50,baskauf/65644,train,49,0.7321850061416626
bioclip,50,baskauf/65645,train,49,0.687648355960846
bioclip,50,baskauf/65631,train,11,0.6640462875366211
bioclip,50,baskauf/65634,train,11,0.6457858681678772
bioclip,50,baskauf/65637,train,11,0.6665477156639099
bioclip,50,baskauf/65633,train,11,0.6740079522132874
bioclip,50,baskauf/65642,train,49,0.7216616272926331
bioclip,50,baskauf/65647,train,11,0.6808023452758789
bioclip,50,baskauf/65649,train,49,0.7355023622512817
bioclip,50,baskauf/65655,train,12,0.8198482394218445
bioclip,50,eickmeierwg/we565,validation,11,0.6635435223579407
bioclip,50,baskauf/65657,test,14,0.7907710671424866
bioclip,50,baskauf/65662,train,11,0.672153651714325
bioclip,50,baskauf/11463,train,9,0.7387733459472656
bioclip,50,baskauf/11746,train,34,0.7303079962730408
bioclip,50,baskauf/10670,train,34,0.6837462186813354
bioclip,50,baskauf/11733,train,34,0.5018056035041809
bioclip,50,baskauf/11744,train,34,0.5927761793136597
bioclip,50,baskauf/15581,train,34,0.5628957152366638
bioclip,50,baskauf/10220,train,34,0.5517603754997253
bioclip,50,baskauf/15576,train,12,0.7749193906784058
bioclip,50,baskauf/11752,train,34,0.53147953748703
bioclip,50,baskauf/11753,train,24,0.7805317640304565
bioclip,50,baskauf/11751,train,34,0.5159019827842712
bioclip,50,baskauf/16240,train,34,0.6325576901435852
bioclip,50,baskauf/90902,train,34,0.6705679893493652
bioclip,50,baskauf/11464,train,34,0.5004470348358154
bioclip,50,baskauf/11645,validation,34,0.5034874081611633
bioclip,50,baskauf/11643,validation,34,0.5255058407783508
bioclip,50,baskauf/11644,validation,34,0.6324859261512756
bioclip,50,baskauf/11646,validation,12,0.8050388097763062
bioclip,50,baskauf/16689,train,34,0.6768088936805725
bioclip,50,baskauf/11653,test,34,0.7098501920700073
bioclip,50,baskauf/11656,test,34,0.7547481060028076
bioclip,50,baskauf/11469,train,34,0.6724650263786316
bioclip,50,baskauf/91146,train,33,0.7210531830787659
bioclip,50,baskauf/11666,train,34,0.7117528915405273
bioclip,50,baskauf/30988,train,23,0.8292455077171326
bioclip,50,baskauf/d0425,train,18,0.6501392126083374
bioclip,50,baskauf/30990,train,12,0.6907600164413452
bioclip,50,baskauf/35446,train,49,0.7829675078392029
bioclip,50,baskauf/35450,train,12,0.7741754055023193
bioclip,50,baskauf/d0426,train,41,0.7359187006950378
bioclip,50,baskauf/35448,train,41,0.7297530174255371
bioclip,50,baskauf/30984,train,12,0.716792106628418
bioclip,50,baskauf/35439,train,33,0.6811980605125427
bioclip,50,baskauf/d0420,train,23,0.8020613193511963
bioclip,50,baskauf/50993,test,41,0.7796674370765686
bioclip,50,baskauf/50992,test,41,0.7875677347183228
bioclip,50,ssmv/2-253-03,train,9,0.7401338219642639
bioclip,50,ssmv/2-253-01,train,33,0.6435131430625916
bioclip,50,ssmv/2-253-02,train,33,0.7469882369041443
bioclip,50,ssmv/2-253-04,train,33,0.7672222256660461
bioclip,50,baskauf/91122,validation,33,0.6620203852653503
bioclip,50,baskauf/12246,train,9,0.7520075440406799
bioclip,50,baskauf/12242,train,33,0.6884683966636658
bioclip,50,baskauf/11690,test,9,0.7351680397987366
bioclip,50,baskauf/11689,test,41,0.5166691541671753
bioclip,50,baskauf/11687,test,41,0.47436589002609253
bioclip,50,baskauf/11688,test,41,0.654604971408844
bioclip,50,baskauf/16195,train,12,0.7660794258117676
bioclip,50,baskauf/10343,train,33,0.8005367517471313
bioclip,50,baskauf/10344,train,41,0.7409592866897583
bioclip,50,baskauf/10341,train,33,0.7290377020835876
bioclip,50,baskauf/17569,train,41,0.6029775142669678
bioclip,50,baskauf/18004,train,41,0.5434781908988953
bioclip,50,baskauf/50606,train,41,0.5251853466033936
bioclip,50,baskauf/10380,train,41,0.512158989906311
bioclip,50,baskauf/18483,train,41,0.5459879636764526
bioclip,50,baskauf/19631,train,41,0.5420779585838318
bioclip,50,baskauf/89363,train,33,0.7951707243919373
bioclip,50,baskauf/20950,train,33,0.8037195205688477
bioclip,50,baskauf/15230,train,41,0.5500415563583374
bioclip,50,baskauf/15227,train,41,0.4877709746360779
bioclip,50,baskauf/55139,train,41,0.4809263050556183
bioclip,50,baskauf/55141,train,41,0.4618259072303772
bioclip,50,baskauf/15235,train,41,0.45795804262161255
bioclip,50,baskauf/15238,train,41,0.46983602643013
bioclip,50,baskauf/15241,train,41,0.45467332005500793
bioclip,50,baskauf/15652,train,41,0.4255027174949646
bioclip,50,baskauf/90762,train,33,0.675874650478363
bioclip,50,baskauf/90807,validation,41,0.6889711618423462
bioclip,50,baskauf/90809,validation,41,0.6608157753944397
bioclip,50,baskauf/90812,validation,33,0.6387823224067688
bioclip,50,baskauf/90814,validation,33,0.7412267923355103
bioclip,50,baskauf/90975,train,33,0.637404203414917
bioclip,50,baskauf/89388,train,23,0.7964185476303101
bioclip,50,baskauf/91081,train,33,0.6584033370018005
bioclip,50,baskauf/91107,train,33,0.6395143270492554
bioclip,50,baskauf/91154,train,33,0.631927490234375
bioclip,50,baskauf/11336,train,9,0.7136260867118835
bioclip,50,baskauf/16201,train,12,0.8509448766708374
bioclip,50,baskauf/19579,train,41,0.786471426486969
bioclip,50,baskauf/19835,train,41,0.6762881875038147
bioclip,50,baskauf/19886,train,41,0.7278642654418945
bioclip,50,baskauf/10991,train,41,0.6787497997283936
bioclip,50,baskauf/17959,validation,41,0.5855631828308105
bioclip,50,baskauf/15175,train,41,0.7400121688842773
bioclip,50,baskauf/15176,train,41,0.6052637100219727
bioclip,50,baskauf/15172,train,41,0.5845178365707397
bioclip,50,baskauf/15180,train,41,0.6132533550262451
bioclip,50,baskauf/11037,test,41,0.5751930475234985
bioclip,50,baskauf/11038,test,41,0.6638458967208862
bioclip,50,baskauf/15912,train,41,0.48843100666999817
bioclip,50,baskauf/11320,train,41,0.7411231994628906
dinov3,10,baskauf/13160,validation,6,0.5875445604324341
dinov3,10,baskauf/13159,validation,3,0.8366961479187012
dinov3,10,baskauf/13161,validation,4,0.8511780500411987
dinov3,10,baskauf/15320,test,6,0.830798327922821
dinov3,10,baskauf/15316,test,3,0.7916862964630127
dinov3,10,baskauf/15307,test,3,0.6851263046264648
dinov3,10,baskauf/15313,test,3,0.7310740947723389
dinov3,10,baskauf/15308,test,1,0.7438381910324097
dinov3,10,baskauf/16050,train,6,0.835981547832489
dinov3,10,baskauf/16046,train,5,0.9098312854766846
dinov3,10,baskauf/31641,train,2,0.8173079490661621
dinov3,10,baskauf/31637,train,2,0.9003480672836304
dinov3,10,baskauf/31644,train,2,0.8194706439971924
dinov3,10,baskauf/28499,train,2,0.8759964108467102
dinov3,10,baskauf/18234,train,2,0.7917541265487671
dinov3,10,baskauf/54876,train,1,0.742765486240387
dinov3,10,baskauf/54874,train,3,0.7933984994888306
dinov3,10,baskauf/54962,train,3,0.7030143141746521
dinov3,10,baskauf/54969,train,3,0.6891157031059265
dinov3,10,baskauf/54970,train,3,0.7943159341812134
dinov3,10,baskauf/54972,train,3,0.8246945738792419
dinov3,10,baskauf/54881,train,7,0.7285524010658264
dinov3,10,baskauf/54884,train,7,0.6860119700431824
dinov3,10,baskauf/29689,train,3,0.6556302905082703
dinov3,10,baskauf/29691,train,3,0.7128094434738159
dinov3,10,baskauf/10897,train,3,0.8472037315368652
dinov3,10,baskauf/54849,train,4,0.8202377557754517
dinov3,10,baskauf/54851,train,4,0.847661554813385
dinov3,10,baskauf/91000,train,7,0.6892803907394409
dinov3,10,baskauf/89403,train,7,0.9072776436805725
dinov3,10,baskauf/11924,train,6,0.8122148513793945
dinov3,10,baskauf/11916,train,8,0.8640344142913818
dinov3,10,baskauf/11920,train,3,0.8507358431816101
dinov3,10,baskauf/11926,train,1,0.8083639740943909
dinov3,10,baskauf/11927,train,1,0.8383042216300964
dinov3,10,baskauf/11930,train,4,0.8871119618415833
dinov3,10,baskauf/29761,train,6,0.5640695691108704
dinov3,10,baskauf/18219,train,2,0.8382585048675537
dinov3,10,baskauf/18225,train,2,0.8821026086807251
dinov3,10,baskauf/39069,train,0,0.8785533905029297
dinov3,10,baskauf/00001,train,0,0.8860318660736084
dinov3,10,baskauf/00000,train,4,0.8975247740745544
dinov3,10,baskauf/10492,train,2,0.7956479787826538
dinov3,10,baskauf/10495,validation,2,0.8510928750038147
dinov3,10,baskauf/10496,validation,4,0.9337219595909119
dinov3,10,baskauf/10494,validation,4,0.8817077279090881
dinov3,10,baskauf/19269,train,4,0.9091317653656006
dinov3,10,baskauf/20031,train,2,0.8892812728881836
dinov3,10,baskauf/30327,train,1,0.7577501535415649
dinov3,10,baskauf/50749,train,4,0.9097479581832886
dinov3,10,baskauf/50750,train,4,0.9102228879928589
dinov3,10,baskauf/91011,test,7,0.6378369927406311
dinov3,10,baskauf/91016,test,7,0.7175220251083374
dinov3,10,baskauf/89381,test,7,0.8129092454910278
dinov3,10,baskauf/10861,train,6,0.5474377274513245
dinov3,10,ssmv/2-886-02,train,6,0.5449897050857544
dinov3,10,ssmv/2-886-01,train,7,0.8858284950256348
dinov3,10,ssmv/2-886-03,train,4,0.9072965383529663
dinov3,10,baskauf/50727,train,2,0.8042064905166626
dinov3,10,baskauf/50729,train,2,0.844294011592865
dinov3,10,baskauf/10376,train,2,0.7371058464050293
dinov3,10,baskauf/10386,train,2,0.7840014696121216
dinov3,10,baskauf/50713,train,4,0.8886605501174927
dinov3,10,baskauf/50711,train,7,0.9208118915557861
dinov3,10,baskauf/10606,validation,2,0.8409808874130249
dinov3,10,baskauf/10564,validation,2,0.8250641226768494
dinov3,10,baskauf/10565,validation,2,0.8644136190414429
dinov3,10,baskauf/10570,validation,2,0.8285002112388611
dinov3,10,baskauf/22184,train,2,0.9209504127502441
dinov3,10,baskauf/15211,train,1,0.7471867799758911
dinov3,10,baskauf/15212,train,1,0.7329431772232056
dinov3,10,baskauf/15216,train,1,0.7809563875198364
dinov3,10,baskauf/11288,train,8,0.8815317749977112
dinov3,10,baskauf/11294,train,8,0.7662392854690552
dinov3,10,baskauf/16741,train,7,0.8472109436988831
dinov3,10,baskauf/39161,test,5,0.7277204394340515
dinov3,10,baskauf/39140,test,5,0.7808668613433838
dinov3,10,baskauf/39144,test,5,0.7601718306541443
dinov3,10,baskauf/39181,test,5,0.8244001269340515
dinov3,10,baskauf/10374,train,7,0.8198763728141785
dinov3,10,baskauf/18076,train,4,0.8231054544448853
dinov3,10,baskauf/91096,train,7,0.8912281394004822
dinov3,10,baskauf/91164,train,7,0.5967175960540771
dinov3,10,baskauf/d0999,train,7,0.8237834572792053
dinov3,10,kaufmannm/ke142,train,4,0.9349863529205322
dinov3,10,baskauf/11657,train,4,0.8346549272537231
dinov3,10,baskauf/27139,test,5,0.8341328501701355
dinov3,10,baskauf/27132,test,0,0.9524576663970947
dinov3,10,baskauf/27137,test,0,0.9406111240386963
dinov3,10,baskauf/27143,test,5,0.9064534306526184
dinov3,10,baskauf/11729,train,0,1.0268698930740356
dinov3,10,baskauf/11727,train,2,0.9628768563270569
dinov3,10,baskauf/11730,train,2,0.9770368933677673
dinov3,10,baskauf/11732,train,5,1.0795248746871948
dinov3,10,baskauf/11731,train,5,1.0421069860458374
dinov3,10,baskauf/11726,train,4,0.9979800581932068
dinov3,10,baskauf/35180,validation,0,0.9119815826416016
dinov3,10,baskauf/35177,validation,2,0.9958854913711548
dinov3,10,baskauf/35167,validation,2,0.9757816791534424
dinov3,10,baskauf/35184,validation,4,1.0412964820861816
dinov3,10,baskauf/35181,validation,5,0.9463147521018982
dinov3,10,baskauf/35163,validation,4,1.0413907766342163
dinov3,10,baskauf/21914,train,5,0.9375432729721069
dinov3,10,baskauf/21894,train,0,0.8895630240440369
dinov3,10,baskauf/21906,train,5,0.823448121547699
dinov3,10,baskauf/32173,train,2,0.8212394714355469
dinov3,10,baskauf/32257,test,0,0.8299080729484558
dinov3,10,baskauf/32255,test,4,0.9384321570396423
dinov3,10,baskauf/12700,train,3,0.7974644899368286
dinov3,10,baskauf/12698,train,1,0.9159700870513916
dinov3,10,baskauf/12703,train,3,0.7610448598861694
