sample_bucket,sample_order,image_id,file,observation_id,organ_category,ground_truth_species,bioclip_prediction,bioclip_score,bioclip_top5,bioclip_correct,bioclip_top5_correct,dinov3_prediction,dinov3_score,dinov3_top5,dinov3_correct,dinov3_top5_correct,gpt_5_4_prediction,gpt_5_4_score,gpt_5_4_top5,gpt_5_4_correct,gpt_5_4_top5_correct,gemini_flash_lite_prediction,gemini_flash_lite_score,gemini_flash_lite_top5,gemini_flash_lite_correct,gemini_flash_lite_top5_correct,vernacular,family,organ_detail,subview,thumbnail_url,image_url,creator,license,observation_image_count,correct_count,correctness_pattern,prediction_unique_count,all_predictions_same,embedding_predictions_agree,vlm_predictions_agree,bucket_memberships,local_sample_path,download_status,download_error
bioclip_wrong_vlm_rescue,1,ssmv/2-638-04,ssmv_2-638-04.jpg,vanderbilt/3-108,whole tree (or vine),Fraxinus americana,Quercus palustris,0.68342853,"[{""species"": ""Quercus palustris"", ""confidence"": 0.6834285259246826}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.0924919918179512}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.07203283160924911}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.07203283160924911}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.034025900065898895}]",False,False,Quercus alba,0.45695058,"[{""species"": ""Quercus alba"", ""confidence"": 0.45695057910641895}, {""species"": ""Fraxinus americana"", ""confidence"": 0.3588636506579729}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.05535316439957577}, {""species"": ""Ulmus americana"", ""confidence"": 0.023175650918939174}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.023111162513750942}]",False,True,Fraxinus americana,0.42,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.42}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.24}, {""species"": ""Carya laciniosa"", ""confidence"": 0.12}, {""species"": ""Juglans nigra"", ""confidence"": 0.09}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.06}]",True,True,Quercus alba,0.7,"[{""species"": ""Quercus alba"", ""confidence"": 0.7}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.6}, {""species"": ""Acer saccharum"", ""confidence"": 0.5}, {""species"": ""Tilia americana"", ""confidence"": 0.4}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.3}]",False,False,white ash,Oleaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/ssmv/t2-638-04.jpg,https://bioimages.vanderbilt.edu/gq/ssmv/g2-638-04.jpg,Vamsi Subraveti,http://creativecommons.org/licenses/by/4.0/,4,1,0010,3,False,False,False,bioclip_wrong_vlm_rescue|bioclip_and_dino_wrong|embedding_disagreement,samples/images/ssmv__2-638-04.jpg,cached,
bioclip_wrong_vlm_rescue,2,baskauf/91059,baskauf_91059.jpg,vanderbilt/6-189,whole tree (or vine),Carpinus caroliniana,Fagus grandifolia,0.52703249,"[{""species"": ""Fagus grandifolia"", ""confidence"": 0.5270324945449829}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.41045334935188293}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.029733141884207726}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.020435268059372902}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.010938210412859917}]",False,True,Cornus florida,0.17821449,"[{""species"": ""Cornus florida"", ""confidence"": 0.17821449354044813}, {""species"": ""Juglans nigra"", ""confidence"": 0.15114506444290046}, {""species"": ""Fraxinus americana"", ""confidence"": 0.12212851085733561}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.07619688838960074}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.06909601954685615}]",False,False,Cornus florida,0.35,"[{""species"": ""Cornus florida"", ""confidence"": 0.35}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.24}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.15}, {""species"": ""Acer negundo"", ""confidence"": 0.11}, {""species"": ""Prunus virginiana"", ""confidence"": 0.08}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Ulmus rubra"", ""confidence"": 0.5}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.4}, {""species"": ""Acer negundo"", ""confidence"": 0.3}]",True,True,American hornbeam,Betulaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/t91059.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g91059.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,6,1,0001,3,False,False,False,bioclip_wrong_vlm_rescue|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__91059.jpg,cached,
bioclip_wrong_vlm_rescue,3,baskauf/37287,baskauf_37287.jpg,ind-baskauf/37284,bark,Betula lenta,Prunus serotina,0.83887666,"[{""species"": ""Prunus serotina"", ""confidence"": 0.8388766646385193}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.11352960765361786}, {""species"": ""Ilex verticillata"", ""confidence"": 0.01741032861173153}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.010559898801147938}, {""species"": ""Betula lenta"", ""confidence"": 0.008224057964980602}]",False,True,Betula alleghaniensis,0.23740053,"[{""species"": ""Betula alleghaniensis"", ""confidence"": 0.23740052735976205}, {""species"": ""Betula lenta"", ""confidence"": 0.23681325202927672}, {""species"": ""Prunus serotina"", ""confidence"": 0.12897054767211183}, {""species"": ""Juglans cinerea"", ""confidence"": 0.0786562420968721}, {""species"": ""Pinus strobus"", ""confidence"": 0.06082156391509867}]",False,True,Betula lenta,0.44,"[{""species"": ""Betula lenta"", ""confidence"": 0.44}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.23}, {""species"": ""Prunus serotina"", ""confidence"": 0.15}, {""species"": ""Populus tremuloides"", ""confidence"": 0.11}, {""species"": ""Betula papyrifera"", ""confidence"": 0.08}]",True,True,Betula lenta,0.7,"[{""species"": ""Betula lenta"", ""confidence"": 0.7}, {""species"": ""Betula papyrifera"", ""confidence"": 0.6}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.5}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.4}, {""species"": ""Acer saccharum"", ""confidence"": 0.3}]",True,True,sweet birch,Betulaceae,bark,of a medium tree or large branch,https://bioimages.vanderbilt.edu/tn/baskauf/tbele--br37287.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gbele--br37287.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,2,0011,3,False,False,True,bioclip_wrong_vlm_rescue|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__37287.jpg,cached,
bioclip_wrong_vlm_rescue,4,ssmv/2-638-03,ssmv_2-638-03.jpg,vanderbilt/3-108,leaf,Fraxinus americana,Fraxinus pennsylvanica,0.61914062,"[{""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.619140625}, {""species"": ""Fraxinus americana"", ""confidence"": 0.3755277693271637}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.004171736538410187}, {""species"": ""Juglans nigra"", ""confidence"": 0.0008214636472985148}, {""species"": ""Juglans cinerea"", ""confidence"": 0.00014274897694122046}]",False,True,Fraxinus americana,0.33081418,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.3308141779609939}, {""species"": ""Carya ovata"", ""confidence"": 0.13058911429711437}, {""species"": ""Sambucus racemosa"", ""confidence"": 0.10785612673902903}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.07596480480408158}, {""species"": ""Carya cordiformis"", ""confidence"": 0.06903316013609684}]",True,True,Fraxinus americana,0.72,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.72}, {""species"": ""Ailanthus altissima"", ""confidence"": 0.43}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.22}, {""species"": ""Juglans cinerea"", ""confidence"": 0.11}, {""species"": ""Carya cordiformis"", ""confidence"": 0.08}]",True,True,Ailanthus altissima,0.7,"[{""species"": ""Ailanthus altissima"", ""confidence"": 0.7}, {""species"": ""Fraxinus americana"", ""confidence"": 0.6}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.55}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.5}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.45}]",False,True,white ash,Oleaceae,leaf,whole upper surface,https://bioimages.vanderbilt.edu/tn/ssmv/t2-638-03.jpg,https://bioimages.vanderbilt.edu/gq/ssmv/g2-638-03.jpg,Vamsi Subraveti,http://creativecommons.org/licenses/by/4.0/,4,2,0110,3,False,False,False,bioclip_wrong_vlm_rescue|embedding_disagreement,samples/images/ssmv__2-638-03.jpg,cached,
bioclip_and_dino_wrong,1,baskauf/89376,baskauf_89376.jpg,vanderbilt/7-306,whole tree (or vine),Quercus rubra,Fagus grandifolia,0.76808923,"[{""species"": ""Fagus grandifolia"", ""confidence"": 0.768089234828949}, {""species"": ""Quercus rubra"", ""confidence"": 0.08095600455999374}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.08095600455999374}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.04333262890577316}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.012415005825459957}]",False,True,Ulmus americana,0.47096377,"[{""species"": ""Ulmus americana"", ""confidence"": 0.47096376660157346}, {""species"": ""Fraxinus americana"", ""confidence"": 0.1438025254278262}, {""species"": ""Carya cordiformis"", ""confidence"": 0.11066869138208968}, {""species"": ""Quercus rubra"", ""confidence"": 0.0565928336417851}, {""species"": ""Aesculus glabra"", ""confidence"": 0.032634354660661974}]",False,True,Fraxinus americana,0.39,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.39}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.24}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.13}, {""species"": ""Juglans nigra"", ""confidence"": 0.11}, {""species"": ""Ulmus americana"", ""confidence"": 0.08}]",False,False,Quercus alba,0.7,"[{""species"": ""Quercus alba"", ""confidence"": 0.7}, {""species"": ""Quercus rubra"", ""confidence"": 0.6}, {""species"": ""Quercus velutina"", ""confidence"": 0.5}, {""species"": ""Quercus bicolor"", ""confidence"": 0.4}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.3}]",False,True,northern red oak,Fagaceae,whole tree (or vine),winter,https://bioimages.vanderbilt.edu/tn/baskauf/t89376.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g89376.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__89376.jpg,cached,
bioclip_and_dino_wrong,2,ssmv/2-638-04,ssmv_2-638-04.jpg,vanderbilt/3-108,whole tree (or vine),Fraxinus americana,Quercus palustris,0.68342853,"[{""species"": ""Quercus palustris"", ""confidence"": 0.6834285259246826}, {""species"": ""Fraxinus quadrangulata"", ""confidence"": 0.0924919918179512}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.07203283160924911}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.07203283160924911}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.034025900065898895}]",False,False,Quercus alba,0.45695058,"[{""species"": ""Quercus alba"", ""confidence"": 0.45695057910641895}, {""species"": ""Fraxinus americana"", ""confidence"": 0.3588636506579729}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.05535316439957577}, {""species"": ""Ulmus americana"", ""confidence"": 0.023175650918939174}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.023111162513750942}]",False,True,Fraxinus americana,0.42,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.42}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.24}, {""species"": ""Carya laciniosa"", ""confidence"": 0.12}, {""species"": ""Juglans nigra"", ""confidence"": 0.09}, {""species"": ""Gleditsia triacanthos"", ""confidence"": 0.06}]",True,True,Quercus alba,0.7,"[{""species"": ""Quercus alba"", ""confidence"": 0.7}, {""species"": ""Platanus occidentalis"", ""confidence"": 0.6}, {""species"": ""Acer saccharum"", ""confidence"": 0.5}, {""species"": ""Tilia americana"", ""confidence"": 0.4}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.3}]",False,False,white ash,Oleaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/ssmv/t2-638-04.jpg,https://bioimages.vanderbilt.edu/gq/ssmv/g2-638-04.jpg,Vamsi Subraveti,http://creativecommons.org/licenses/by/4.0/,4,1,0010,3,False,False,False,bioclip_wrong_vlm_rescue|bioclip_and_dino_wrong|embedding_disagreement,samples/images/ssmv__2-638-04.jpg,cached,
bioclip_and_dino_wrong,3,baskauf/91059,baskauf_91059.jpg,vanderbilt/6-189,whole tree (or vine),Carpinus caroliniana,Fagus grandifolia,0.52703249,"[{""species"": ""Fagus grandifolia"", ""confidence"": 0.5270324945449829}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.41045334935188293}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.029733141884207726}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.020435268059372902}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.010938210412859917}]",False,True,Cornus florida,0.17821449,"[{""species"": ""Cornus florida"", ""confidence"": 0.17821449354044813}, {""species"": ""Juglans nigra"", ""confidence"": 0.15114506444290046}, {""species"": ""Fraxinus americana"", ""confidence"": 0.12212851085733561}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.07619688838960074}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.06909601954685615}]",False,False,Cornus florida,0.35,"[{""species"": ""Cornus florida"", ""confidence"": 0.35}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.24}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.15}, {""species"": ""Acer negundo"", ""confidence"": 0.11}, {""species"": ""Prunus virginiana"", ""confidence"": 0.08}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Ulmus rubra"", ""confidence"": 0.5}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.4}, {""species"": ""Acer negundo"", ""confidence"": 0.3}]",True,True,American hornbeam,Betulaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/t91059.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g91059.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,6,1,0001,3,False,False,False,bioclip_wrong_vlm_rescue|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__91059.jpg,cached,
bioclip_and_dino_wrong,4,baskauf/12528,baskauf_12528.jpg,vanderbilt/7-324,leaf,Quercus alba,Quercus muehlenbergii,0.83252007,"[{""species"": ""Quercus muehlenbergii"", ""confidence"": 0.832520067691803}, {""species"": ""Quercus bicolor"", ""confidence"": 0.11266934126615524}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.019578997045755386}, {""species"": ""Quercus alba"", ""confidence"": 0.019578997045755386}, {""species"": ""Quercus palustris"", ""confidence"": 0.015248137526214123}]",False,True,Quercus macrocarpa,0.31583215,"[{""species"": ""Quercus macrocarpa"", ""confidence"": 0.3158321475633629}, {""species"": ""Quercus rubra"", ""confidence"": 0.2870881331214588}, {""species"": ""Quercus palustris"", ""confidence"": 0.13750056882294748}, {""species"": ""Quercus bicolor"", ""confidence"": 0.08781813402010857}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.06580151234530209}]",False,False,Cornus florida,0.58,"[{""species"": ""Cornus florida"", ""confidence"": 0.58}, {""species"": ""Cornus amomum"", ""confidence"": 0.2}, {""species"": ""Cornus racemosa"", ""confidence"": 0.11}, {""species"": ""Cornus sericea"", ""confidence"": 0.07}, {""species"": ""Nyssa sylvatica"", ""confidence"": 0.05}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.5}, {""species"": ""Betula lenta"", ""confidence"": 0.4}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.3}]",False,False,white oak,Fagaceae,leaf,unspecified,https://bioimages.vanderbilt.edu/tn/baskauf/tqual--lflower-micro12528.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gqual--lflower-micro12528.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,7,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__12528.jpg,cached,
bioclip_and_dino_wrong,5,baskauf/91065,baskauf_91065.jpg,vanderbilt/6-239,whole tree (or vine),Nyssa sylvatica,Ilex verticillata,0.51074648,"[{""species"": ""Ilex verticillata"", ""confidence"": 0.5107464790344238}, {""species"": ""Quercus alba"", ""confidence"": 0.309783399105072}, {""species"": ""Quercus palustris"", ""confidence"": 0.11396294087171555}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.019803788512945175}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.015423206612467766}]",False,False,Tilia americana,0.21988692,"[{""species"": ""Tilia americana"", ""confidence"": 0.2198869161956935}, {""species"": ""Nyssa sylvatica"", ""confidence"": 0.14875119299962605}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.10912891109757746}, {""species"": ""Quercus alba"", ""confidence"": 0.07891367212879122}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.07850219344370131}]",False,True,Pyrus calleryana,0.68,"[{""species"": ""Pyrus calleryana"", ""confidence"": 0.68}, {""species"": ""Tilia americana"", ""confidence"": 0.24}, {""species"": ""Acer platanoides"", ""confidence"": 0.16}, {""species"": ""Ulmus americana"", ""confidence"": 0.09}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.07}]",False,False,Acer rubrum,0.7,"[{""species"": ""Acer rubrum"", ""confidence"": 0.7}, {""species"": ""Acer saccharum"", ""confidence"": 0.6}, {""species"": ""Quercus rubra"", ""confidence"": 0.5}, {""species"": ""Tilia americana"", ""confidence"": 0.4}, {""species"": ""Ulmus americana"", ""confidence"": 0.3}]",False,False,blackgum,Cornaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/t91065.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g91065.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,5,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__91065.jpg,cached,
bioclip_and_dino_wrong,6,baskauf/37296,baskauf_37296.jpg,ind-baskauf/37284,twig,Betula lenta,Amelanchier arborea,0.61507678,"[{""species"": ""Amelanchier arborea"", ""confidence"": 0.6150767803192139}, {""species"": ""Sorbus americana"", ""confidence"": 0.22627413272857666}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.1372421830892563}, {""species"": ""Betula lenta"", ""confidence"": 0.012765510939061642}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.004144354723393917}]",False,True,Rhus aromatica,0.2114889,"[{""species"": ""Rhus aromatica"", ""confidence"": 0.21148890361657002}, {""species"": ""Prunus serotina"", ""confidence"": 0.20641949361530312}, {""species"": ""Cercis canadensis"", ""confidence"": 0.08236292232138583}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.044158821316706655}, {""species"": ""Cornus amomum"", ""confidence"": 0.0438364160724922}]",False,False,Ostrya virginiana,0.42,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.42}, {""species"": ""Betula lenta"", ""confidence"": 0.24}, {""species"": ""Carpinus caroliniana"", ""confidence"": 0.14}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.11}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.08}]",False,True,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Betula lenta"", ""confidence"": 0.5}, {""species"": ""Acer saccharum"", ""confidence"": 0.4}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.3}]",False,True,sweet birch,Betulaceae,twig,winter overall,https://bioimages.vanderbilt.edu/tn/baskauf/tbele--tw37296.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gbele--tw37296.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__37296.jpg,cached,
bioclip_and_dino_wrong,7,baskauf/10942,baskauf_10942.jpg,ind-baskauf/10938,twig,Rhus copallinum,Rhus glabra,0.73002172,"[{""species"": ""Rhus glabra"", ""confidence"": 0.7300217151641846}, {""species"": ""Rhus copallinum"", ""confidence"": 0.2685600221157074}, {""species"": ""Zanthoxylum americanum"", ""confidence"": 0.0010975432815030217}, {""species"": ""Rhus aromatica"", ""confidence"": 0.0003144514048472047}, {""species"": ""Sorbus americana"", ""confidence"": 1.8697963923841598e-06}]",False,True,Lindera benzoin,0.19684103,"[{""species"": ""Lindera benzoin"", ""confidence"": 0.1968410255584364}, {""species"": ""Carya cordiformis"", ""confidence"": 0.13623240602734907}, {""species"": ""Rhus copallinum"", ""confidence"": 0.07983444384253013}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.07236312636463078}, {""species"": ""Celtis occidentalis"", ""confidence"": 0.06443747962300586}]",False,True,Betula lenta,0.36,"[{""species"": ""Betula lenta"", ""confidence"": 0.36}, {""species"": ""Prunus serotina"", ""confidence"": 0.28}, {""species"": ""Prunus pensylvanica"", ""confidence"": 0.18}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.1}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.07}]",False,False,Carpinus caroliniana,0.7,"[{""species"": ""Carpinus caroliniana"", ""confidence"": 0.7}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.6}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.5}, {""species"": ""Betula alleghaniensis"", ""confidence"": 0.4}, {""species"": ""Fagus grandifolia"", ""confidence"": 0.3}]",False,False,winged sumac,Anacardiaceae,twig,winter overall,https://bioimages.vanderbilt.edu/tn/baskauf/trhcol2twclose10942.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/grhcol2twclose10942.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__10942.jpg,cached,
bioclip_and_dino_wrong,8,baskauf/11812,baskauf_11812.jpg,ind-baskauf/11812,bark,Juglans cinerea,Gleditsia triacanthos,0.38796893,"[{""species"": ""Gleditsia triacanthos"", ""confidence"": 0.38796892762184143}, {""species"": ""Gymnocladus dioicus"", ""confidence"": 0.3021504878997803}, {""species"": ""Carya ovata"", ""confidence"": 0.3021504878997803}, {""species"": ""Salix nigra"", ""confidence"": 0.007105898577719927}, {""species"": ""Carya cordiformis"", ""confidence"": 0.00014747821842320263}]",False,False,Gymnocladus dioicus,0.16334151,"[{""species"": ""Gymnocladus dioicus"", ""confidence"": 0.1633415061613669}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.11804784235156211}, {""species"": ""Salix nigra"", ""confidence"": 0.08453415523508717}, {""species"": ""Quercus bicolor"", ""confidence"": 0.06506159285224272}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.06472211937639827}]",False,False,Carya ovata,0.44,"[{""species"": ""Carya ovata"", ""confidence"": 0.44}, {""species"": ""Carya laciniosa"", ""confidence"": 0.24}, {""species"": ""Ostrya virginiana"", ""confidence"": 0.14}, {""species"": ""Robinia pseudoacacia"", ""confidence"": 0.1}, {""species"": ""Castanea dentata"", ""confidence"": 0.07}]",False,False,Juglans nigra,0.6,"[{""species"": ""Juglans nigra"", ""confidence"": 0.6}, {""species"": ""Carya laciniosa"", ""confidence"": 0.5}, {""species"": ""Carya ovata"", ""confidence"": 0.4}, {""species"": ""Ulmus rubra"", ""confidence"": 0.3}, {""species"": ""Quercus alba"", ""confidence"": 0.2}]",False,False,butternut,Juglandaceae,bark,of a medium tree or large branch,https://bioimages.vanderbilt.edu/tn/baskauf/tjuci--brmed-close11812.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/gjuci--brmed-close11812.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,3,0,0000,4,False,False,False,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__11812.jpg,cached,
bioclip_and_dino_wrong,9,baskauf/91110,baskauf_91110.jpg,vanderbilt/12-11,whole tree (or vine),Quercus bicolor,Ostrya virginiana,0.73424089,"[{""species"": ""Ostrya virginiana"", ""confidence"": 0.7342408895492554}, {""species"": ""Amelanchier arborea"", ""confidence"": 0.12759192287921906}, {""species"": ""Pyrus calleryana"", ""confidence"": 0.07738841325044632}, {""species"": ""Juglans cinerea"", ""confidence"": 0.015238682739436626}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.011867898516356945}]",False,False,Fraxinus americana,0.24221475,"[{""species"": ""Fraxinus americana"", ""confidence"": 0.24221475222628178}, {""species"": ""Juglans nigra"", ""confidence"": 0.1424185454274228}, {""species"": ""Quercus rubra"", ""confidence"": 0.12407884529537777}, {""species"": ""Quercus muehlenbergii"", ""confidence"": 0.07116224468399764}, {""species"": ""Fraxinus pennsylvanica"", ""confidence"": 0.05028334449317431}]",False,False,Quercus alba,0.43,"[{""species"": ""Quercus alba"", ""confidence"": 0.43}, {""species"": ""Quercus rubra"", ""confidence"": 0.26}, {""species"": ""Quercus palustris"", ""confidence"": 0.12}, {""species"": ""Quercus bicolor"", ""confidence"": 0.09}, {""species"": ""Quercus velutina"", ""confidence"": 0.07}]",False,True,Quercus alba,0.7,"[{""species"": ""Quercus alba"", ""confidence"": 0.7}, {""species"": ""Quercus rubra"", ""confidence"": 0.6}, {""species"": ""Quercus bicolor"", ""confidence"": 0.5}, {""species"": ""Quercus macrocarpa"", ""confidence"": 0.4}, {""species"": ""Quercus velutina"", ""confidence"": 0.3}]",False,True,swamp white oak,Fagaceae,whole tree (or vine),general,https://bioimages.vanderbilt.edu/tn/baskauf/t91110.jpg,https://bioimages.vanderbilt.edu/gq/baskauf/g91110.jpg,Steven J. Baskauf,http://creativecommons.org/licenses/by/4.0/,4,0,0000,3,False,False,True,all_four_wrong|bioclip_and_dino_wrong|embedding_disagreement,samples/images/baskauf__91110.jpg,cached,
